pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
661403,Emmanuel Clase,0.61,0.66,7.99,1.21,74.1,2.124358974358974
489446,Kirby Yates,1.17,0.83,12.41,4.09,61.2,2.3820261437908496
695076,Rhett Lowder,1.17,1.27,6.46,4.11,30.2,3.083774834437086
670955,Edwin Uceta,1.51,0.82,12.31,1.73,41.2,1.5966019417475728
683769,Hunter Gaddis,1.57,0.76,7.96,1.69,74.2,2.6378706199460917
628452,Raisel Iglesias,1.72,0.71,9.0,1.72,68.0,2.2970588235294116
663542,Bryan Hudson,1.73,0.72,8.95,2.45,62.1,3.439855072463768
656945,Tanner Scott,1.75,1.13,10.5,4.5,72.0,2.8583333333333334
681911,Alex Vesia,1.79,0.98,11.71,4.41,65.1,3.4111367127496157
687863,Porter Hodge,1.88,0.88,10.88,3.98,43.0,2.661627906976744
621381,Matt Strahm,1.9,0.76,11.24,1.61,61.2,2.022549019607843
671922,Cade Smith,1.91,0.9,12.31,2.03,75.1,1.2591877496671102
676254,Ryan Walker,1.91,0.85,11.14,2.03,80.0,2.1624999999999996
682120,Tim Herrin,1.92,0.97,9.32,3.43,65.2,2.6131901840490794
669212,Eli Morgan,1.93,0.98,7.29,2.36,42.0,3.5547619047619046
595014,Blake Treinen,1.93,0.94,10.8,2.12,46.2,2.8469696969696967
676092,Collin Snider,1.94,1.18,10.15,2.81,41.2,3.3927184466019416
592094,Jason Adam,1.95,0.86,9.9,2.81,73.2,2.767486338797814
694973,Paul Skenes,1.96,0.95,11.5,2.17,133.0,2.2928571428571427
625643,Reynaldo López,2.0,1.11,9.76,2.81,134.2,2.8817436661698954
592866,Trevor Williams,2.03,1.04,7.97,2.43,66.2,2.772356495468278
643377,Griffin Jax,2.03,0.87,12.04,1.9,71.0,1.8401408450704224
664854,Ryan Helsley,2.04,1.1,10.72,3.12,66.1,2.39357034795764
690829,Ben Joyce,2.08,1.15,8.57,3.63,34.2,2.8283625730994153
592454,Tommy Kahnle,2.11,1.15,9.7,4.01,42.2,3.860900473933649
662253,Andrés Muñoz,2.12,0.96,11.68,3.94,59.1,3.183840947546531
655889,Manuel Rodríguez,2.15,1.06,8.12,2.63,37.2,3.25752688172043
669276,Dylan Lee,2.16,1.11,11.26,2.62,58.1,3.0811531841652324
656546,Jeff Hoffman,2.17,0.96,12.08,2.17,66.1,2.3633131618759453
663773,Bryan Hoeing,2.18,1.06,7.21,2.35,53.2,3.3003759398496237
663947,Tyler Holton,2.19,0.78,7.35,1.62,94.1,3.0224760892667373
605463,Tayler Scott,2.23,1.17,9.31,4.59,68.2,3.941788856304985
608638,JT Chargois,2.23,1.02,7.43,3.22,36.1,4.728947368421053
641729,Joe Jiménez,2.26,0.96,10.91,3.06,67.2,2.123214285714286
689147,Orion Kerkering,2.29,1.08,10.57,2.43,63.0,2.023015873015873
673380,Dedniel Núñez,2.31,0.91,12.34,2.06,35.0,2.2071428571428573
668338,Tyson Miller,2.32,0.81,7.84,1.6,62.0,3.4080645161290324
664776,Jake Cousins,2.37,1.05,12.55,4.74,38.0,3.65
519242,Chris Sale,2.38,1.01,11.4,1.98,177.2,1.9310383747178328
669373,Tarik Skubal,2.39,0.92,10.69,1.64,192.0,2.3375
573124,Taylor Rogers,2.43,1.26,9.56,3.34,59.1,3.674534686971235
608032,Carlos Estévez,2.45,0.91,8.18,1.96,55.0,3.168181818181818
657649,Jared Koenig,2.47,1.24,9.15,3.34,62.0,3.0693548387096774
679885,Justin Martinez,2.48,1.31,11.27,4.46,72.2,2.485180055401662
695243,Mason Miller,2.49,0.88,14.4,2.91,65.0,2.1192307692307693
657376,Clarke Schmidt,2.55,1.16,9.74,2.88,81.1,3.223982737361282
676130,José Buttó,2.55,1.07,9.61,4.62,74.0,3.6094594594594596
518397,Scott Alexander,2.56,1.19,7.22,3.49,38.2,3.725916230366492
554430,Zack Wheeler,2.57,0.96,10.08,2.34,200.0,2.9899999999999998
676428,Brant Hurter,2.58,0.88,7.54,1.19,45.1,3.0169623059866963
547184,Michael Kelly,2.59,1.18,6.32,2.87,31.1,3.5358520900321544
571882,Derek Law,2.61,1.18,7.53,2.41,89.2,3.2957399103139013
621345,A.J. Minter,2.62,1.02,9.17,2.88,34.1,4.352346041055719
641703,Brent Honeywell,2.63,1.14,4.3,2.63,37.2,4.1177419354838705
605513,Spencer Turnbull,2.65,1.05,9.61,3.31,54.1,3.556654343807763
624522,Keegan Thompson,2.67,1.19,10.68,5.04,30.1,3.7480066445182723
687330,Kevin Kelly,2.67,0.96,8.02,1.15,70.2,3.036039886039886
596001,Jakob Junis,2.69,0.85,6.85,1.07,67.0,3.5380597014925375
656730,Trevor Megill,2.72,1.01,9.71,2.72,46.1,3.0198481561822126
571510,Matthew Boyd,2.72,1.13,10.44,2.95,39.2,3.1244897959183673
680694,Kyle Bradish,2.75,1.07,12.13,3.43,39.1,2.254859335038363
663158,Robert Suarez,2.77,1.05,8.17,2.22,65.0,3.473076923076923
669854,Ronel Blanco,2.8,1.09,8.93,3.66,167.1,4.095541591861161
552640,Andrew Kittredge,2.8,1.13,8.53,2.55,70.2,3.9477207977207978
643511,Tyler Rogers,2.82,1.04,6.53,0.77,70.1,3.249857346647646
676684,Will Vest,2.82,1.12,8.06,2.3,70.1,2.679243937232525
670970,Adrian Morejon,2.83,1.32,10.04,2.97,63.2,2.722784810126582
668881,Hunter Greene,2.83,1.02,10.21,3.32,146.1,3.054175222450376
667463,John King,2.85,1.2,5.7,2.1,60.0,3.6666666666666665
663687,Hogan Harris,2.86,1.35,7.59,4.11,72.1,4.093134535367545
605347,Jorge López,2.89,1.23,8.49,3.23,53.0,3.810377358490566
693433,Bryan Woo,2.89,0.9,7.49,0.96,121.1,3.3068951279933936
684007,Shota Imanaga,2.91,1.02,9.03,1.45,173.1,3.652599653379549
664285,Framber Valdez,2.91,1.11,8.63,2.81,176.1,3.1272856331629755
669203,Corbin Burnes,2.92,1.1,8.38,2.22,194.1,3.5003348789283875
596133,Luke Weaver,2.93,0.93,10.95,2.82,83.0,3.222289156626506
682243,Bryce Miller,2.94,0.98,8.53,2.25,180.1,3.5164630760688507
669093,Jeremiah Estrada,2.95,1.07,13.87,3.39,61.0,2.051639344262295
650633,Michael King,2.95,1.19,10.42,3.26,173.2,3.1961893764434177
665625,Elvis Peguero,2.98,1.54,8.24,4.73,51.1,3.9132093933463796
686580,Justin Slaten,2.98,1.01,9.61,1.49,54.1,2.4660813308687617
543339,Daniel Hudson,3.0,1.03,9.0,2.71,63.0,4.118253968253968
668964,Tobias Myers,3.0,1.17,8.28,2.35,138.0,3.7876811594202895
808967,Yoshinobu Yamamoto,3.0,1.11,10.5,2.2,90.0,2.561111111111111
607625,Seth Lugo,3.0,1.09,7.88,2.09,206.2,3.1015033947623665
502085,David Robertson,3.04,1.11,12.42,3.3,71.0,2.4035211267605634
663485,Cole Sands,3.04,0.97,10.65,1.39,71.0,2.3471830985915494
606303,Joel Payamps,3.05,0.97,9.0,2.75,59.0,3.607627118644068
670059,Colin Holderman,3.06,1.34,9.54,4.5,50.0,4.09
669358,Shane Baz,3.06,1.06,7.83,3.06,79.1,3.9085335018963336
657097,Jacob Webb,3.07,1.19,9.22,4.37,55.2,3.4942028985507245
657006,Justin Steele,3.07,1.1,9.02,2.47,134.2,3.1276453055141578
656849,David Peterson,3.08,1.33,7.34,3.39,114.0,3.562280701754386
571656,Buck Farmer,3.09,1.2,9.0,3.6,70.0,3.65
607259,Nick Martinez,3.1,1.03,7.33,1.14,142.1,3.086664320900774
650556,Bryan Abreu,3.1,1.16,11.83,3.68,78.1,3.239628681177977
605483,Blake Snell,3.12,1.05,12.55,3.81,104.0,2.3807692307692307
656557,Tanner Houck,3.12,1.14,7.76,2.42,178.2,3.0321548821548823
445926,Jesse Chavez,3.13,1.25,7.82,2.7,63.1,4.370285261489698
669711,Greg Weissert,3.13,1.34,8.24,2.84,63.1,3.7046751188589537
666142,Cole Ragans,3.14,1.14,10.77,3.24,186.1,2.8813272434175174
607455,Anthony Banda,3.14,1.27,9.25,3.33,48.2,3.5441908713692944
702352,Spencer Bivens,3.14,1.19,6.84,2.03,48.2,4.7267634854771785
666974,Yennier Cano,3.15,1.3,9.75,3.6,60.0,3.4833333333333334
671345,Jason Foley,3.15,1.18,6.9,3.0,60.0,3.7
640462,A.J. Puk,3.15,1.11,11.1,3.53,71.1,2.770253164556962
669674,Sam Long,3.16,1.2,9.28,3.59,42.2,3.813507109004739
656427,Jack Flaherty,3.17,1.07,10.78,2.11,162.0,3.384567901234568
686826,Bryce Jarvis,3.19,1.43,5.76,5.01,59.1,4.85896785109983
676534,Calvin Faucher,3.19,1.4,10.57,4.36,53.2,2.2477443609022556
605280,Clay Holmes,3.19,1.32,9.73,3.19,62.0,2.8919354838709674
643338,Chad Green,3.21,1.03,7.76,2.36,53.1,4.166949152542372
656464,Kevin Ginkel,3.21,1.2,9.9,1.93,70.0,2.7071428571428573
608718,Brent Suter,3.22,1.15,6.99,1.68,64.1,4.179641185647426
669387,Carmen Mlodzinski,3.22,1.13,8.05,3.04,50.1,3.15
608331,Max Fried,3.25,1.16,8.57,2.94,174.1,3.195950603101666
657044,Ryan Thompson,3.26,1.19,7.06,2.04,66.1,3.240771558245083
592791,Jameson Taillon,3.27,1.13,6.8,1.8,165.1,3.888946093276802
605488,Jeffrey Springs,3.27,1.36,10.09,3.0,33.0,3.877272727272727
445276,Kenley Jansen,3.29,1.06,10.21,3.29,54.2,2.9285977859778596
660896,Jorge Alcala,3.3,1.05,8.79,3.14,57.1,4.060683012259195
607200,Erick Fedde,3.3,1.16,7.82,2.64,177.1,3.7598249576510447
670102,Bowden Francis,3.3,0.93,7.99,1.91,103.2,4.148062015503876
506433,Yu Darvish,3.31,1.07,8.6,2.42,81.2,3.962807881773399
519326,Hunter Strickland,3.31,1.09,7.0,2.95,73.1,4.353830369357045
547179,Michael Lorenzen,3.31,1.24,6.7,4.14,130.1,4.741083781706379
642232,Ryan Yarbrough,3.32,1.03,5.87,3.03,95.0,4.360526315789474
682847,Luis Ortiz,3.32,1.11,7.1,2.79,135.2,4.037573964497041
669211,Keegan Akin,3.32,0.94,11.1,2.17,78.2,2.894245524296675
650911,Cristopher Sánchez,3.32,1.24,7.58,2.18,181.2,2.9789183222958058
622786,Jesus Tinoco,3.32,0.96,9.3,2.66,40.2,2.9261194029850746
663738,Daniel Lynch IV,3.32,0.99,8.1,2.91,43.1,4.124477958236659
669302,Logan Gilbert,3.33,0.91,9.44,1.64,203.0,3.2633004926108375
594580,Sam Moll,3.35,1.09,9.08,3.35,37.2,3.2844086021505374
608379,Michael Wacha,3.35,1.19,7.83,2.43,166.2,3.5471119133574005
621242,Edwin Díaz,3.35,1.0,13.94,3.18,51.0,2.895098039215686
668941,JoJo Romero,3.36,1.15,7.78,2.44,59.0,3.997457627118644
668674,Lucas Erceg,3.36,1.05,10.51,2.34,61.2,2.2186274509803923
657612,Tim Hill,3.36,1.43,4.16,2.55,67.0,3.4634328358208952
592155,Cam Booser,3.38,1.34,9.07,3.38,42.2,3.789810426540284
678606,José A. Ferrer,3.38,1.03,7.03,1.69,32.0,2.55625
674370,Osvaldo Bido,3.41,1.09,8.95,3.69,63.1,3.0073692551505546
543037,Gerrit Cole,3.41,1.13,9.38,2.75,95.0,3.486842105263158
572955,Pierce Johnson,3.42,1.28,10.73,4.07,55.1,3.29519056261343
667755,José Soriano,3.42,1.2,7.73,3.58,113.0,3.548230088495575
671305,Michel Otañez,3.44,1.38,14.56,5.29,34.0,2.4441176470588233
664208,Phil Maton,3.45,1.09,8.47,3.45,62.2,3.8734726688102894
554340,Yimi García,3.46,0.9,11.31,2.77,39.0,3.56025641025641
624133,Ranger Suarez,3.46,1.2,8.66,2.45,150.2,3.2498668442077228
640455,Sean Manaea,3.47,1.08,9.12,3.12,181.2,3.6687637969094924
656302,Dylan Cease,3.47,1.07,10.65,3.09,189.1,3.0495240613432046
680885,Spencer Schwellenbach,3.47,1.07,9.41,1.77,116.2,3.2102409638554215
676440,Tanner Bibee,3.47,1.12,9.69,2.28,173.2,3.404041570438799
657277,Logan Webb,3.47,1.23,7.56,2.2,204.2,2.9002448579823703
642048,Tayler Saucedo,3.49,1.37,8.84,4.19,38.2,3.595026178010471
607192,Tyler Glasnow,3.49,0.95,11.28,2.35,134.0,2.8813432835820896
686613,Hunter Brown,3.49,1.27,9.48,3.18,170.0,3.4794117647058824
519151,Ryan Pressly,3.49,1.34,9.21,2.86,56.2,2.9720640569395016
661563,Luis Gil,3.5,1.19,10.15,4.57,151.2,3.9634920634920636
681676,Ryan Fernandez,3.51,1.35,9.59,4.32,66.2,3.240634441087613
656629,Michael Kopech,3.51,1.17,11.61,4.59,66.2,3.8599697885196376
605177,Andrew Chafin,3.51,1.47,11.18,4.95,56.1,3.470855614973262
605400,Aaron Nola,3.52,1.18,8.8,2.32,194.1,3.9073415765069552
681857,Reese Olson,3.53,1.18,8.09,2.64,112.1,3.042952720785013
694813,Gavin Stone,3.53,1.21,7.44,2.37,140.1,3.956566738044254
455119,Chris Martin,3.53,1.13,10.18,0.62,43.1,2.5931554524361946
669923,George Kirby,3.53,1.07,8.43,1.08,191.0,3.1342931937172773
674003,Cody Bradford,3.54,1.01,8.25,1.53,76.1,3.53107752956636
664126,Pete Fairbanks,3.57,1.17,8.74,3.38,45.1,3.4825942350332593
676979,Garrett Crochet,3.58,1.07,12.88,2.03,146.0,2.567808219178082
623211,Huascar Brazobán,3.58,1.15,8.94,4.11,50.1,3.050199600798403
694738,Landen Roupp,3.58,1.37,8.4,4.65,50.1,3.3496007984031935
676962,Ben Brown,3.58,1.08,10.41,3.09,55.1,3.041107078039927
676702,Hunter Stratton,3.58,1.17,7.88,1.67,37.2,2.988709677419355
661527,Seth Martinez,3.59,1.27,6.15,3.08,52.2,4.548467432950192
650893,Génesis Cabrera,3.59,1.47,7.18,4.16,62.2,5.031028938906752
689225,Beau Brieske,3.59,1.26,9.18,3.99,67.2,3.40297619047619
621107,Zach Eflin,3.59,1.15,7.29,1.31,165.1,3.6951241671714112
657746,Joe Ryan,3.6,0.99,9.8,1.53,135.0,3.312962962962963
621244,José Berríos,3.6,1.15,7.16,2.53,192.1,4.498256116605934
663423,Trent Thornton,3.61,1.13,9.58,2.36,72.1,3.2470873786407766
656412,Alex Faedo,3.61,1.34,8.63,4.4,57.1,4.74369527145359
