pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
605200,Zach Davies,1.38,1.32,5.79,3.58,32.2,3.864285714285714
573186,Marcus Stroman,1.43,1.09,8.6,3.35,37.2,2.3435483870967744
622491,Luis Castillo,1.45,0.99,10.38,3.53,43.1,2.6163573085846865
605397,Joe Musgrove,1.54,0.89,7.97,1.8,35.0,2.3499999999999996
607192,Tyler Glasnow,1.75,0.94,9.5,1.75,36.0,2.7055555555555557
663978,Chris Paddack,1.91,0.7,9.55,2.45,33.0,2.6348484848484848
608331,Max Fried,2.3,1.09,7.47,2.01,31.1,3.407234726688103
592717,Aaron Sanchez,2.32,1.32,7.84,5.81,31.0,4.1822580645161285
545333,Trevor Bauer,2.45,1.05,10.38,4.34,47.2,3.383050847457627
434378,Justin Verlander,2.45,0.86,10.84,2.25,44.0,3.559090909090909
502188,Jeff Samardzija,2.53,1.06,7.03,2.81,32.0,3.74375
605513,Spencer Turnbull,2.53,1.22,8.72,3.66,32.0,3.24375
593334,Domingo Germán,2.56,0.85,9.09,2.56,31.2,2.7974358974358973
450203,Charlie Morton,2.76,1.13,10.74,4.41,32.2,3.025776397515528
594835,Marco Gonzales,2.8,1.2,6.8,1.8,45.0,3.1055555555555556
501985,Mike Minor,2.88,0.91,8.63,2.66,40.2,3.722139303482587
608566,Germán Márquez,2.93,1.02,8.41,1.96,46.0,3.3456521739130434
593423,Frankie Montas,2.97,1.29,8.1,2.7,33.1,3.8146525679758305
621244,José Berríos,2.97,0.97,9.38,1.83,39.1,3.6615089514066494
571510,Matthew Boyd,3.13,1.02,11.57,2.41,37.1,2.0718328840970353
430935,Cole Hamels,3.19,1.09,9.08,2.95,36.2,3.5367403314917127
676606,Nick Margevicius,3.23,1.11,7.63,2.93,30.2,4.143377483443708
489119,Wade Miley,3.24,1.14,5.67,1.89,33.1,4.086555891238671
425844,Zack Greinke,3.27,0.95,9.41,1.64,44.0,3.9681818181818183
621107,Zach Eflin,3.34,1.2,6.69,1.29,35.0,4.321428571428571
572020,James Paxton,3.38,1.15,13.24,2.6,34.2,2.1850877192982456
592866,Trevor Williams,3.38,1.04,6.51,1.69,37.1,3.311725067385445
548389,Ross Stripling,3.41,1.17,8.39,2.88,34.1,3.7658357771260995
453562,Jake Arrieta,3.46,1.28,6.92,3.46,39.0,4.098717948717948
500779,Jose Quintana,3.48,1.22,10.16,2.41,33.2,3.631927710843373
630023,Yonny Chirinos,3.48,0.84,7.55,1.74,31.0,4.569354838709677
571578,Patrick Corbin,3.58,1.06,10.51,2.39,37.2,3.6876344086021504
456034,David Price,3.6,1.07,11.1,2.4,30.0,3.216666666666667
547888,Masahiro Tanaka,3.6,1.29,7.71,2.83,35.0,4.235714285714286
592351,Jon Gray,3.65,1.27,8.27,3.89,37.0,4.717567567567567
425794,Adam Wainwright,3.73,1.34,7.76,3.45,31.1,4.661254019292604
596133,Luke Weaver,3.73,1.24,10.34,2.01,31.1,3.182154340836013
544931,Stephen Strasburg,3.82,1.01,11.47,2.39,37.2,3.4725806451612904
543037,Gerrit Cole,3.95,1.04,13.5,3.12,43.1,2.9875870069605566
656427,Jack Flaherty,4.06,1.23,10.45,1.74,31.0,4.343548387096774
592791,Jameson Taillon,4.06,1.13,7.26,1.74,31.0,2.956451612903226
641745,Brad Keller,4.07,1.31,6.43,4.93,42.0,4.292857142857143
453286,Max Scherzer,4.12,1.12,12.36,1.14,39.1,2.101406649616368
488768,Andrew Cashner,4.18,1.39,5.57,3.62,32.1,5.143769470404984
592662,Robbie Ray,4.18,1.24,10.3,4.73,32.1,4.053426791277259
518516,Madison Bumgarner,4.3,1.12,8.36,1.19,37.2,3.4188172043010754
433587,Félix Hernández,4.31,1.28,8.33,1.15,31.1,3.7609324758842444
474463,Brett Anderson,4.35,1.48,5.23,3.48,31.0,3.5693548387096774
605446,Dereck Rodríguez,4.35,1.26,7.26,2.61,31.0,4.504838709677419
641778,Eric Lauer,4.41,1.32,7.99,2.76,32.2,4.299068322981366
628317,Kenta Maeda,4.41,1.5,7.71,4.13,32.2,4.827018633540373
579328,Yusei Kikuchi,4.54,1.28,6.68,2.14,33.2,4.324698795180723
670950,Trevor Richards,4.64,1.33,8.45,4.91,33.0,4.877272727272727
457918,J.A. Happ,4.68,1.26,6.61,2.2,32.2,5.230745341614906
641154,Pablo López,4.78,1.16,9.28,2.25,32.0,2.65
543521,Collin McHugh,4.78,1.06,10.41,2.81,32.0,4.2125
592332,Kevin Gausman,4.8,1.07,9.9,3.0,30.0,4.116666666666666
607536,Kyle Freeland,4.81,1.22,8.82,3.21,33.2,4.20421686746988
645261,Sandy Alcantara,4.86,1.56,5.94,4.05,33.1,4.358459214501511
664192,Joey Lucchesi,4.94,1.45,9.87,2.9,31.0,3.6016129032258064
607074,Carlos Rodón,4.94,1.39,11.61,4.35,31.0,3.6983870967741934
502190,Mike Leake,4.98,1.51,7.6,1.83,34.1,5.877272727272727
554430,Zack Wheeler,5.05,1.4,9.34,4.29,35.2,3.6045454545454545
605347,Jorge López,5.08,1.43,8.29,3.21,33.2,5.107831325301205
570632,José Ureña,5.08,1.54,6.68,2.41,33.2,4.4150602409638555
605540,Brandon Woodruff,5.17,1.47,10.91,2.87,31.1,3.342926045016077
468504,Jhoulys Chacín,5.24,1.31,6.82,4.72,34.1,5.877272727272727
