pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
500779,Jose Quintana,3.48,1.34,6.15,4.01,33.2,4.2945783132530115
450203,Charlie Morton,3.6,1.13,8.4,3.3,30.0,3.25
668881,Hunter Greene,3.63,1.1,10.9,3.12,34.2,2.5067251461988302
519242,Chris Sale,3.69,0.92,9.38,1.99,31.2,3.3743589743589744
573186,Marcus Stroman,3.69,1.42,9.09,4.26,31.2,4.624358974358975
680570,Grayson Rodriguez,3.71,1.41,9.79,3.18,34.0,3.5617647058823527
502043,Kyle Gibson,3.79,1.13,6.87,3.32,38.0,4.781578947368421
641482,Nestor Cortes,3.86,1.1,7.93,1.5,42.0,3.4357142857142855
656427,Jack Flaherty,4.0,1.03,12.5,1.25,36.0,2.594444444444444
608331,Max Fried,4.02,1.18,7.18,3.16,31.1,3.4393890675241154
621107,Zach Eflin,4.08,1.19,7.64,1.02,35.1,3.6343304843304844
690986,Kyle Harrison,4.09,1.24,8.45,1.36,33.0,3.6954545454545453
641540,Dane Dunning,4.13,1.16,10.74,4.41,32.2,5.044409937888199
669923,George Kirby,4.18,1.11,10.58,1.11,32.1,1.9661993769470405
665152,Dean Kremer,4.19,1.08,8.13,2.62,34.1,5.261436950146628
663559,Bailey Falter,4.22,0.94,6.47,1.97,32.0,4.4
608379,Michael Wacha,4.24,1.32,7.41,2.38,34.0,3.826470588235294
663623,Jake Irvin,4.28,1.19,6.95,1.87,33.2,3.3909638554216865
669432,Trevor Rogers,4.31,1.5,7.76,3.45,31.1,3.407234726688103
663362,Matt Waldron,4.35,1.35,7.84,2.9,31.0,4.0532258064516125
596295,Austin Gomber,4.5,1.34,6.19,3.09,32.0,5.65
694297,Brandon Pfaadt,4.63,1.11,9.77,1.54,35.0,3.35
676664,JP Sears,4.64,1.12,6.55,3.0,33.0,4.665151515151515
641154,Pablo López,4.83,1.04,10.52,1.99,31.2,3.9512820512820515
548389,Ross Stripling,4.98,1.49,6.55,2.1,34.1,3.531231671554252
650633,Michael King,5.0,1.47,10.0,5.25,36.0,6.288888888888889
650644,Aaron Civale,5.06,1.31,9.56,2.53,32.0,4.30625
663372,Ryan Feltner,5.13,1.47,8.91,2.7,33.1,3.633383685800604
656605,Mitch Keller,5.18,1.48,8.78,3.38,40.0,3.95
615698,Cal Quantrill,5.34,1.5,4.78,3.94,32.0,5.8375
671106,Logan Allen,5.46,1.4,7.47,3.16,31.1,5.0471061093247584
605135,Chris Bassitt,5.64,1.85,8.9,5.04,30.1,5.442358803986711
571945,Miles Mikolas,5.91,1.47,7.03,1.97,32.0,4.68125
676979,Garrett Crochet,5.97,1.1,12.2,2.34,34.2,3.851754385964912
622072,Alex Wood,6.32,1.98,8.33,4.88,31.1,5.014951768488746
647336,Michael Soroka,6.48,1.62,4.32,5.13,33.1,6.65453172205438
571578,Patrick Corbin,6.82,1.89,6.25,3.69,31.2,4.656410256410256
605397,Joe Musgrove,6.94,1.66,6.94,3.34,35.0,6.064285714285714
