pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
500779,Jose Quintana,5.06,1.36,5.98,2.76,58.2,4.747938144329897
656288,Griffin Canning,5.08,1.45,6.51,3.65,56.2,5.23185053380783
471911,Carlos Carrasco,5.16,1.46,6.75,3.57,45.1,5.1455654101995565
676106,Emerson Hancock,5.24,1.31,6.03,2.88,34.1,5.0561583577712605
622072,Alex Wood,5.26,1.78,7.55,4.35,39.1,4.914705882352941
663776,Patrick Sandoval,5.34,1.48,9.49,4.01,60.2,3.8808970099667772
650644,Aaron Civale,5.37,1.34,8.71,2.61,62.0,4.391935483870967
663372,Ryan Feltner,5.46,1.5,7.43,2.73,59.1,4.165228426395939
623167,Chris Flexen,5.5,1.41,7.0,3.67,54.0,4.742592592592592
592836,Taijuan Walker,5.51,1.59,6.89,3.31,32.2,5.1375776397515525
571945,Miles Mikolas,5.54,1.32,6.92,1.94,65.0,4.257692307692308
677944,Slade Cecconi,5.59,1.05,6.32,1.95,37.0,5.555405405405406
669432,Trevor Rogers,5.65,1.8,7.76,4.41,51.0,4.424509803921568
605397,Joe Musgrove,5.66,1.48,8.03,2.74,49.1,4.921894093686355
548389,Ross Stripling,5.82,1.6,5.66,1.94,55.2,3.947101449275362
671106,Logan Allen,5.83,1.55,7.82,3.07,58.2,5.108762886597938
647336,Michael Soroka,5.83,1.57,6.83,5.5,54.0,6.112962962962962
571578,Patrick Corbin,5.83,1.67,5.56,3.53,66.1,4.859531013615734
656756,Jordan Montgomery,5.89,1.58,5.68,3.05,44.1,4.0797052154195015
681293,Spencer Arrighetti,5.98,1.65,10.51,4.74,43.2,3.589814814814815
669194,Ryne Nelson,6.02,1.76,6.92,2.9,40.1,4.197381546134663
664350,Sixto Sánchez,6.06,1.6,4.29,3.53,35.2,4.485227272727273
672282,Reid Detmers,6.14,1.48,10.0,3.86,63.0,4.276984126984127
676775,Keaton Winn,6.17,1.3,7.02,3.19,42.1,4.1951306413301666
641302,Tyler Alexander,6.19,1.34,7.62,2.06,56.2,5.142882562277579
628317,Kenta Maeda,6.25,1.41,6.69,2.68,40.1,5.793391521197007
686613,Hunter Brown,6.39,1.64,9.67,4.38,49.1,4.840427698574338
660761,José Suarez,6.61,1.69,9.48,5.74,31.1,4.629099678456591
605288,Adrian Houser,7.01,1.63,5.15,5.36,43.2,4.700925925925926
543294,Kyle Hendricks,10.16,1.9,6.69,3.22,36.1,6.695706371191136
