pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
608372,Tomoyuki Sugano,2.84,1.17,5.97,2.56,31.2,4.7525641025641026
671737,Taj Bradley,2.85,1.22,9.66,3.29,41.0,3.6865853658536585
676106,Emerson Hancock,2.86,0.98,8.31,1.56,34.2,4.46578947368421
808967,Yoshinobu Yamamoto,2.87,1.01,7.65,2.15,37.2,3.553225806451613
656302,Dylan Cease,2.87,1.37,14.07,4.88,31.1,1.6387459807073954
684007,Shota Imanaga,2.88,0.87,9.96,2.36,34.1,2.8567448680351903
650911,Cristopher Sánchez,2.9,1.51,11.16,2.9,40.1,2.601371571072319
663554,Casey Mize,2.9,1.19,10.16,3.19,31.0,2.7951612903225804
694973,Paul Skenes,2.91,0.82,10.32,1.85,34.0,3.0029411764705882
681190,Randy Vásquez,2.94,1.16,9.09,2.94,33.2,3.2704819277108435
676282,Joey Cantillo,2.97,1.32,10.09,3.86,30.1,3.9141196013289035
700241,Michael McGreevy,2.97,0.9,5.67,1.35,33.1,4.298036253776435
676083,Janson Junk,3.0,1.06,5.73,2.18,33.0,3.3924242424242426
669923,George Kirby,3.0,1.13,6.8,2.2,45.0,3.5277777777777777
593958,Eduardo Rodriguez,3.03,1.41,6.06,4.41,32.2,4.889130434782609
645261,Sandy Alcantara,3.04,1.16,5.89,2.85,47.1,3.8930997876857747
665795,Edward Cabrera,3.06,1.19,7.39,3.06,35.1,3.6343304843304844
686799,Jack Kochanowicz,3.09,1.2,6.17,4.63,35.0,3.6928571428571426
624133,Ranger Suarez,3.09,0.94,7.46,2.31,35.0,3.3785714285714286
592332,Kevin Gausman,3.1,0.96,8.85,1.77,40.2,3.3738805970149253
608379,Michael Wacha,3.13,1.13,7.96,3.38,37.1,3.904716981132075
656605,Mitch Keller,3.18,1.15,6.62,2.91,34.0,3.0323529411764705
695076,Rhett Lowder,3.18,1.18,6.62,2.65,34.0,2.9441176470588233
680732,Sean Burke,3.21,1.04,6.42,1.87,33.2,3.51144578313253
677960,Ryan Weathers,3.21,1.22,10.69,2.14,33.2,3.4210843373493973
650644,Aaron Civale,3.23,1.3,7.04,2.35,30.2,3.6466887417218543
607200,Erick Fedde,3.24,1.05,5.94,2.97,33.1,4.781419939577039
676974,Max Meyer,3.3,1.2,9.9,3.6,30.0,3.0166666666666666
694819,Jacob Misiorowski,3.31,1.1,14.05,3.58,32.2,2.808385093167702
664285,Framber Valdez,3.35,1.26,7.14,3.12,40.1,3.2497506234413964
642547,Freddy Peralta,3.52,1.2,9.86,3.76,38.1,3.5699475065616797
641927,Bailey Ober,3.55,1.13,6.87,3.08,38.0,4.018421052631579
605540,Brandon Woodruff,3.6,1.03,7.5,2.1,30.0,3.9166666666666665
656550,Grant Holmes,3.62,1.21,6.96,3.9,32.1,4.925700934579439
677952,Braxton Ashcraft,3.71,1.15,10.32,3.18,34.0,3.0617647058823527
669467,Andre Pallante,3.73,1.31,7.47,4.02,31.1,4.50048231511254
663460,Kris Bubic,3.74,1.19,9.36,4.54,33.2,3.7524096385542167
657746,Joe Ryan,3.76,1.04,9.16,2.11,38.1,2.83503937007874
676917,Cade Cavalli,3.82,1.66,11.15,4.11,30.2,2.4546357615894037
693433,Bryan Woo,3.86,1.06,6.94,1.54,35.0,3.607142857142857
605488,Jeffrey Springs,3.96,1.09,8.15,2.79,38.2,4.301832460732984
669302,Logan Gilbert,4.03,1.29,9.24,1.89,38.0,3.0973684210526313
676440,Tanner Bibee,4.08,1.44,8.15,3.57,35.1,4.375071225071225
680694,Kyle Bradish,4.2,1.73,9.3,5.1,30.0,4.083333333333333
672282,Reid Detmers,4.28,1.1,9.62,2.41,33.2,2.969277108433735
657277,Logan Webb,4.3,1.36,7.77,3.07,44.0,3.3318181818181816
571927,Steven Matz,4.31,1.12,7.76,3.16,31.1,4.9827974276527325
669022,MacKenzie Gore,4.35,1.29,12.19,4.35,31.0,3.988709677419355
592791,Jameson Taillon,4.41,1.15,8.05,3.38,34.2,5.898538011695907
622663,Luis Severino,4.46,1.43,9.39,5.4,38.1,4.226115485564304
669358,Shane Baz,4.5,1.5,7.68,2.91,34.0,3.5617647058823527
691587,Eury Pérez,4.6,1.4,9.48,4.02,31.1,4.886334405144694
647336,Michael Soroka,4.7,1.43,10.57,2.64,30.2,2.951324503311258
669461,Matthew Liberatore,4.75,1.55,5.64,3.26,30.1,6.439036544850499
669432,Trevor Rogers,4.75,1.45,8.01,2.97,30.1,3.6483388704318935
543135,Nathan Eovaldi,4.76,1.34,8.85,2.27,39.2,4.910204081632653
683004,Jack Leiter,5.17,1.47,9.48,3.45,31.1,4.693408360128617
669160,Dustin May,5.28,1.53,6.46,2.05,30.2,3.679801324503311
702070,Noah Cameron,5.4,1.61,7.96,3.13,31.2,4.496153846153846
666200,Jesús Luzardo,5.5,1.28,10.75,2.36,34.1,2.680791788856305
579328,Yusei Kikuchi,5.81,1.58,9.58,4.06,31.0,3.6338709677419354
641816,Tyler Mahle,5.87,1.63,8.51,4.99,30.2,5.500993377483444
671096,Andrew Abbott,5.97,1.67,6.23,3.89,34.2,4.962865497076023
605400,Aaron Nola,6.03,1.56,10.05,3.73,31.1,4.661254019292604
547179,Michael Lorenzen,6.09,1.76,6.35,2.38,34.0,4.826470588235294
677944,Slade Cecconi,6.23,1.52,7.42,3.86,30.1,5.375913621262458
681347,Mike Burrows,6.25,1.67,9.38,3.41,31.2,5.105128205128205
676979,Garrett Crochet,6.3,1.47,11.1,3.3,30.0,3.95
680573,Simeon Woods Richardson,6.3,1.7,4.5,3.9,30.0,6.05
621121,Lance McCullers Jr.,6.32,1.4,9.48,4.88,31.1,4.3397106109324755
656849,David Peterson,6.53,1.71,8.6,4.15,30.1,3.4822259136212623
605288,Adrian Houser,7.12,1.71,4.75,2.97,30.1,5.674916943521595
