pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
656849,David Peterson,3.06,1.36,8.35,2.51,32.1,2.931931464174455
607625,Seth Lugo,3.08,1.08,6.87,2.84,38.0,4.623684210526315
693433,Bryan Woo,3.09,0.97,8.44,1.97,32.0,3.15
676974,Max Meyer,3.18,1.21,12.44,2.91,34.0,2.885294117647059
657746,Joe Ryan,3.18,0.91,10.32,1.06,34.0,3.1205882352941177
669461,Matthew Liberatore,3.19,0.97,8.13,0.58,31.0,1.9564516129032257
663436,Davis Martin,3.24,1.32,5.67,2.97,33.1,4.449093655589124
663903,Brady Singer,3.24,1.08,9.72,3.24,33.1,3.633383685800604
622663,Luis Severino,3.3,1.17,6.8,2.68,43.2,3.7287037037037036
656427,Jack Flaherty,3.34,1.11,10.58,3.06,32.1,3.8353582554517134
608379,Michael Wacha,3.38,1.25,7.31,3.38,32.0,3.05625
607074,Carlos Rodón,3.43,0.98,11.14,4.07,42.0,3.888095238095238
650911,Cristopher Sánchez,3.45,1.34,11.2,3.16,31.1,3.37508038585209
547179,Michael Lorenzen,3.48,1.37,7.49,3.48,33.2,4.20421686746988
554430,Zack Wheeler,3.48,1.0,11.66,1.84,44.0,3.2409090909090907
669022,MacKenzie Gore,3.51,1.1,12.95,1.98,41.0,2.515853658536585
682243,Bryce Miller,3.52,1.43,9.1,5.58,30.2,3.4149006622516556
681857,Reese Olson,3.55,1.24,8.73,3.82,33.0,2.877272727272727
669203,Corbin Burnes,3.58,1.38,7.71,4.68,32.2,5.013354037267081
543243,Sonny Gray,3.6,1.0,8.49,1.8,35.0,3.7214285714285715
622491,Luis Castillo,3.62,1.39,7.79,3.9,32.1,3.928816199376947
592662,Robbie Ray,3.73,1.4,9.48,5.46,31.1,4.95064308681672
656605,Mitch Keller,3.97,1.29,6.88,2.91,34.0,3.3558823529411765
664285,Framber Valdez,4.0,1.19,7.75,3.25,36.0,3.594444444444444
663623,Jake Irvin,4.01,1.13,6.96,2.32,42.2,4.832464454976304
592791,Jameson Taillon,4.01,1.1,6.95,1.87,33.2,4.174096385542168
641927,Bailey Ober,4.13,1.35,6.89,1.93,32.2,4.268012422360249
669467,Andre Pallante,4.13,1.29,5.51,3.31,32.2,5.448136645962732
621244,José Berríos,4.24,1.41,7.41,3.97,34.0,5.120588235294118
686752,Ryan Pepiot,4.24,1.38,9.0,3.18,34.0,5.267647058823529
621111,Walker Buehler,4.28,1.22,7.75,2.41,33.2,4.174096385542168
674370,Osvaldo Bido,4.31,1.53,4.88,3.45,31.1,5.7223472668810285
579328,Yusei Kikuchi,4.31,1.6,8.04,5.17,31.1,4.7577170418006425
676440,Tanner Bibee,4.36,1.3,6.82,3.82,33.0,6.453030303030303
594902,Ben Lively,4.4,1.34,6.75,3.23,30.2,4.871854304635762
666142,Cole Ragans,4.4,1.17,13.5,2.64,30.2,2.7195364238410593
518876,Merrill Kelly,4.41,1.1,6.89,3.31,32.2,4.7338509316770185
686563,Jonathan Cannon,4.5,1.44,7.59,4.78,32.0,5.0875
592332,Kevin Gausman,4.5,1.03,7.41,2.91,34.0,4.002941176470588
667755,José Soriano,4.5,1.47,6.88,3.97,34.0,4.091176470588235
671737,Taj Bradley,4.58,1.33,7.39,3.82,35.1,4.261111111111111
607200,Erick Fedde,4.68,1.35,4.68,4.41,32.2,4.7959627329192545
607259,Nick Martinez,4.68,1.35,7.16,3.03,32.2,4.174844720496894
434378,Justin Verlander,4.7,1.37,8.22,3.52,30.2,4.209602649006623
663372,Ryan Feltner,4.75,1.48,7.42,3.56,30.1,4.412458471760797
682847,Luis Ortiz,4.78,1.41,10.13,4.5,32.0,4.025
519242,Chris Sale,4.84,1.42,11.72,2.29,35.1,3.15
641793,Zack Littell,5.03,1.24,5.82,2.12,34.0,5.620588235294118
694738,Landen Roupp,5.1,1.63,10.5,4.2,30.0,3.95
670102,Bowden Francis,5.28,1.34,6.75,2.64,30.2,7.255960264900661
686799,Jack Kochanowicz,5.29,1.45,5.29,3.34,32.1,5.517601246105919
605400,Aaron Nola,5.4,1.4,9.51,3.09,35.0,4.292857142857143
668678,Zac Gallen,5.57,1.39,9.74,4.18,32.1,4.396105919003115
592866,Trevor Williams,5.7,1.53,7.8,2.7,30.0,4.05
663559,Bailey Falter,5.93,1.35,6.53,2.67,30.1,4.74468438538206
607536,Kyle Freeland,5.93,1.45,6.82,1.19,30.1,2.88421926910299
593958,Eduardo Rodriguez,6.06,1.44,9.64,2.2,32.2,4.143788819875776
663855,Jordan Hicks,6.12,1.52,7.52,3.62,32.1,3.4926791277258564
665152,Dean Kremer,7.04,1.57,5.87,2.35,30.2,5.6334437086092715
