pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
664854,Ryan Helsley,0.64,0.61,13.61,2.55,42.1,1.2735154394299286
657024,Erik Swanson,1.16,0.9,11.32,1.74,31.0,2.053225806451613
656271,Brock Burke,1.17,0.97,9.73,2.18,53.2,2.4357142857142855
592773,Ryne Stanek,1.24,1.13,9.91,4.95,36.1,3.3162049861495846
661403,Emmanuel Clase,1.25,0.69,9.35,1.25,43.1,2.0827146171693736
672335,Cionel Pérez,1.25,1.25,8.5,3.75,36.0,3.2333333333333334
592094,Jason Adam,1.33,0.66,10.62,1.77,40.2,2.005721393034826
542914,Anthony Bass,1.41,0.94,9.07,2.01,44.2,2.086651583710407
621242,Edwin Díaz,1.51,0.91,18.14,2.59,41.2,0.892718446601942
623465,Evan Phillips,1.58,0.83,10.58,2.48,40.0,2.275
642207,Devin Williams,1.59,1.01,14.97,4.31,39.2,1.236734693877551
670167,John Schreiber,1.62,0.74,10.15,1.85,39.0,2.1756410256410255
594580,Sam Moll,1.64,1.12,9.82,4.36,33.0,3.2106060606060605
642585,Félix Bautista,1.66,0.88,11.63,2.91,43.1,3.0339907192575404
519043,Matt Moore,1.66,1.17,9.62,4.44,48.2,2.7558091286307054
622554,Seranthony Domínguez,1.67,0.85,10.75,2.63,37.2,2.3166666666666664
605347,Jorge López,1.68,0.97,10.06,3.17,48.1,2.775779625779626
669459,Kyle Nelson,1.71,0.95,6.82,2.27,31.2,2.7974358974358973
606160,Rafael Montero,1.71,1.0,9.64,3.21,42.0,2.388095238095238
605280,Clay Holmes,1.77,0.92,9.46,2.56,45.2,2.176548672566372
434378,Justin Verlander,1.81,0.87,8.85,1.6,124.0,2.9725806451612904
453268,Daniel Bard,1.86,1.03,10.24,4.42,38.2,3.359424083769633
645261,Sandy Alcantara,1.99,0.94,8.32,2.35,149.1,2.7811200536552647
543272,Brad Hand,1.99,1.17,7.67,4.55,31.2,2.9576923076923074
656302,Dylan Cease,2.01,1.17,12.42,3.86,116.2,2.6766781411359726
608328,Chase De Jong,2.06,1.06,7.2,3.09,35.0,4.807142857142857
663556,Shane McClanahan,2.07,0.83,11.66,1.7,122.0,2.6172131147540982
664747,Alexis Díaz,2.08,0.97,11.08,4.85,39.0,3.637179487179487
640462,A.J. Puk,2.08,0.97,9.35,2.08,43.1,2.6627610208816703
453286,Max Scherzer,2.09,0.9,11.41,1.65,82.0,2.271951219512195
656061,Albert Abreu,2.1,1.43,8.7,6.0,30.0,4.516666666666667
503449,Wily Peralta,2.16,1.41,7.56,5.4,33.1,3.663595166163142
661395,Jhoan Duran,2.2,0.98,11.2,2.0,45.0,2.772222222222222
622253,Dillon Tate,2.22,1.01,7.95,1.85,48.2,2.5275933609958505
502085,David Robertson,2.23,1.04,11.38,4.24,40.1,3.324563591022444
493603,Adam Ottavino,2.29,0.97,10.53,2.52,39.1,2.9709718670076724
650633,Michael King,2.29,1.0,11.65,2.82,51.0,2.2676470588235293
669203,Corbin Burnes,2.31,0.92,11.55,2.24,124.2,2.78768115942029
605447,Jordan Romano,2.33,1.06,10.01,3.26,38.2,3.019109947643979
605154,John Brebbia,2.33,1.17,7.38,2.72,46.1,2.694468546637744
607216,Joey Krehbiel,2.35,1.04,7.75,3.05,38.1,3.8061679790026246
573009,Joe Mantiply,2.35,1.02,8.92,0.47,38.1,2.336351706036745
593974,Wandy Peralta,2.35,1.1,7.51,2.82,38.1,2.7562992125984254
656222,Jalen Beeks,2.36,1.12,10.71,3.0,42.0,3.3166666666666664
605538,Matt Wisler,2.36,1.02,7.29,3.0,42.0,4.388095238095238
642397,Gregory Soto,2.36,1.14,9.7,3.93,34.1,2.680791788856305
682171,Penn Murfee,2.38,0.77,10.52,1.79,45.1,2.551330376940133
669211,Keegan Akin,2.4,0.94,7.51,2.08,56.1,4.023440285204991
657376,Clarke Schmidt,2.4,1.17,8.7,4.5,30.0,3.583333333333333
664062,Tony Gonsolin,2.41,0.9,8.25,2.41,104.2,3.4858925143953936
666201,Alek Manoah,2.43,0.99,8.14,1.86,126.0,3.1976190476190474
605130,Scott Barlow,2.45,1.07,8.69,2.45,47.2,3.6796610169491526
475479,David Phelps,2.45,1.21,8.26,4.24,40.1,2.7260598503740647
656638,Alex Lange,2.48,1.18,11.7,4.28,40.0,2.625
622503,Nabil Crismatt,2.49,1.06,8.62,2.87,47.0,2.7457446808510637
663986,Trevor Stephan,2.52,1.17,10.75,2.06,39.1,2.101406649616368
527048,Martín Pérez,2.52,1.15,7.7,2.52,125.0,3.006
605177,Andrew Chafin,2.53,1.06,10.97,2.81,32.0,2.05625
641482,Nestor Cortes,2.53,1.02,9.37,2.03,106.2,3.3289077212806024
641835,Tim Mayza,2.53,1.13,7.03,2.53,32.0,3.65
554340,Yimi García,2.55,0.85,8.92,2.04,35.1,2.9505698005698004
608331,Max Fried,2.58,1.07,8.3,1.63,132.1,2.4384178652535957
608349,Corey Knebel,2.59,1.22,8.21,5.4,41.2,4.072330097087378
542881,Tyler Anderson,2.61,0.99,7.42,1.55,110.1,3.0773387829246137
642545,Jaime Barria,2.65,0.98,6.35,1.76,51.0,4.11078431372549
623451,Jackson Stephens,2.65,1.18,9.53,3.18,34.0,2.8558823529411765
605397,Joe Musgrove,2.65,0.99,8.9,2.11,115.1,3.1152476107732405
571710,Mychal Givens,2.66,1.25,11.29,4.2,40.2,3.647512437810945
477132,Clayton Kershaw,2.66,0.98,9.3,1.55,81.1,2.558138101109741
623149,Paul Sewald,2.66,0.74,9.96,2.43,40.2,3.6723880597014924
