pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
594798,Jacob deGrom,0.71,0.57,14.47,1.24,51.0,1.1107843137254902
458681,Lance Lynn,1.2,0.91,9.74,2.56,52.2,2.8243295019157086
605540,Brandon Woodruff,1.27,0.69,10.52,2.03,71.0,2.0373239436619714
592332,Kevin Gausman,1.4,0.81,10.57,2.04,70.2,2.20982905982906
607231,John Gant,1.6,1.52,6.93,6.04,50.2,3.887051792828685
656629,Michael Kopech,1.72,0.99,12.93,3.16,31.1,2.5712218649517684
543037,Gerrit Cole,1.78,0.83,12.35,1.15,70.2,1.697008547008547
669432,Trevor Rogers,1.87,1.1,10.91,3.16,62.2,2.3943729903536974
518633,Danny Duffy,1.94,1.13,10.37,2.59,41.2,2.324757281553398
607074,Carlos Rodón,1.98,0.82,13.17,2.14,54.2,2.3566420664206644
607644,John Means,2.05,0.8,8.7,1.66,70.1,3.806205420827389
677960,Ryan Weathers,2.06,0.99,6.64,2.75,39.1,4.249744245524297
605397,Joe Musgrove,2.08,0.76,11.72,1.78,60.2,2.4191029900332226
615698,Cal Quantrill,2.08,1.29,7.42,3.26,30.1,3.449003322259136
506433,Yu Darvish,2.16,0.93,10.67,2.16,66.2,2.6666163141993957
592836,Taijuan Walker,2.18,0.99,9.22,3.19,53.2,2.39812030075188
669203,Corbin Burnes,2.24,0.73,13.93,1.2,52.1,0.9427063339731285
502043,Kyle Gibson,2.24,1.01,7.16,2.83,60.1,3.15
545333,Trevor Bauer,2.24,0.83,11.32,2.71,76.1,3.7544678055190537
453286,Max Scherzer,2.34,0.82,12.33,1.82,69.1,3.077641099855282
642547,Freddy Peralta,2.38,0.92,13.18,3.81,56.2,2.865302491103203
606149,Giovanny Gallegos,2.45,0.76,10.64,2.18,33.0,2.3015151515151513
554430,Zack Wheeler,2.52,0.93,11.04,1.92,75.0,2.3766666666666665
547943,Hyun Jin Ryu,2.62,1.05,8.95,1.23,58.1,2.9090361445783133
573186,Marcus Stroman,2.64,1.07,7.24,1.81,64.2,3.554984423676012
621111,Walker Buehler,2.66,0.9,8.67,1.54,64.1,3.5556162246489857
607192,Tyler Glasnow,2.69,0.92,12.39,2.92,77.0,3.059090909090909
641154,Pablo López,2.71,1.13,8.43,2.57,63.0,3.1658730158730157
660271,Shohei Ohtani,2.72,1.24,12.39,6.44,36.1,3.6209141274238226
489334,Craig Stammen,2.76,0.98,10.74,1.38,32.2,3.212111801242236
677651,Luis Garcia,2.89,1.02,10.19,2.89,53.0,3.810377358490566
656427,Jack Flaherty,2.9,1.03,9.73,2.9,62.0,3.4241935483870964
605513,Spencer Turnbull,2.93,1.02,7.83,2.35,46.0,2.476086956521739
621121,Lance McCullers Jr.,2.96,1.16,10.28,4.53,51.2,3.63828125
676596,Josh Fleming,2.98,1.04,5.56,2.38,45.1,4.147782705099778
664353,José Urquidy,3.02,0.99,7.46,1.78,50.2,3.6280876494023904
660623,Huascar Ynoa,3.02,1.05,10.07,2.22,44.2,3.6929864253393663
446372,Corey Kluber,3.04,1.2,9.28,3.88,53.1,3.6019774011299432
