pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
670950,Trevor Richards,3.82,1.29,8.07,4.11,61.1,4.852127659574468
605540,Brandon Woodruff,3.82,1.2,10.54,2.5,68.1,2.9737885462555065
607229,Robert Gsellman,3.82,1.36,8.66,3.06,35.1,3.3494301994301994
502188,Jeff Samardzija,3.83,1.24,7.19,3.04,56.1,4.879055258467023
641712,Dakota Hudson,3.94,1.58,6.37,4.1,59.1,5.078934010152285
474463,Brett Anderson,3.95,1.38,4.64,3.55,66.0,4.483333333333333
453562,Jake Arrieta,3.96,1.36,7.44,3.24,75.0,4.656666666666666
664192,Joey Lucchesi,3.96,1.11,9.1,2.2,61.1,3.559165302782324
594835,Marco Gonzales,3.96,1.36,6.44,2.35,72.2,3.939473684210526
445926,Jesse Chavez,3.98,1.42,8.53,3.13,31.2,4.7846153846153845
518516,Madison Bumgarner,4.01,1.19,9.0,1.7,74.0,3.474324324324324
543037,Gerrit Cole,4.02,1.05,14.07,2.26,71.2,2.953370786516854
430935,Cole Hamels,4.02,1.36,8.62,3.73,62.2,3.937781350482315
621111,Walker Buehler,4.03,1.09,8.65,1.79,60.1,3.3330282861896836
518633,Danny Duffy,4.05,1.35,7.43,3.15,40.0,3.8499999999999996
645261,Sandy Alcantara,4.08,1.41,5.77,4.36,64.0,4.540625
595191,Jerad Eickhoff,4.1,1.2,8.01,2.79,48.1,5.00031185031185
592791,Jameson Taillon,4.1,1.13,7.23,1.93,37.1,3.581266846361186
592351,Jon Gray,4.11,1.29,9.33,3.48,72.1,4.217961165048544
570632,José Ureña,4.14,1.34,6.15,2.76,71.2,4.1612359550561795
605400,Aaron Nola,4.18,1.48,10.3,3.9,64.2,4.1780373831775695
641816,Tyler Mahle,4.26,1.26,9.83,2.05,61.1,3.984697217675941
543208,Sam Gaviglio,4.26,1.0,8.76,1.42,38.0,5.097368421052631
605446,Dereck Rodríguez,4.34,1.34,5.66,3.59,47.2,5.565254237288135
519242,Chris Sale,4.35,1.08,12.91,2.5,68.1,3.2087371512481644
571945,Miles Mikolas,4.41,1.17,6.36,1.56,69.1,4.510347322720695
579328,Yusei Kikuchi,4.43,1.31,6.72,2.28,67.0,4.552985074626866
641778,Eric Lauer,4.45,1.26,7.52,2.15,58.2,3.974742268041237
450306,Jason Vargas,4.46,1.51,7.18,4.46,36.1,4.839750692520775
434671,Aníbal Sánchez,4.47,1.51,8.94,4.84,48.1,4.397401247401247
458681,Lance Lynn,4.5,1.35,9.36,2.68,74.0,3.014864864864865
572140,Tyler Skaggs,4.5,1.28,9.17,3.0,54.0,4.038888888888889
592826,Vince Velasquez,4.5,1.5,10.06,4.76,34.0,5.944117647058823
663423,Trent Thornton,4.53,1.34,9.8,4.22,59.2,4.568918918918919
592716,Adrian Sampson,4.53,1.49,6.1,2.26,51.2,4.321875
518452,Chad Bettis,4.54,1.46,6.68,2.94,33.2,3.8126506024096383
641745,Brad Keller,4.56,1.46,6.08,5.32,71.0,4.1218309859154925
605397,Joe Musgrove,4.57,1.25,7.06,2.63,65.0,3.457692307692308
605164,Dylan Bundy,4.58,1.24,9.15,3.2,59.0,5.0483050847457624
596057,Daniel Norris,4.58,1.39,6.63,2.37,57.0,4.974561403508772
554430,Zack Wheeler,4.68,1.29,10.17,2.81,77.0,3.3448051948051947
542882,Matt Andriese,4.7,1.37,10.27,3.82,30.2,4.275827814569537
502190,Mike Leake,4.71,1.32,6.32,1.73,72.2,5.559972299168975
592229,Dylan Covey,4.73,1.42,5.01,5.29,32.1,6.234112149532709
622446,Jefry Rodriguez,4.74,1.47,6.6,3.92,43.2,4.492592592592592
519144,Rick Porcello,4.76,1.4,7.41,3.04,68.0,4.620588235294118
571666,Mike Fiers,4.78,1.16,6.07,2.84,69.2,5.18757225433526
518876,Merrill Kelly,4.83,1.51,6.79,3.47,59.2,4.771621621621621
457918,J.A. Happ,4.83,1.22,7.82,2.13,63.1,5.210221870047544
592789,Noah Syndergaard,4.9,1.27,9.2,2.03,75.1,3.509520639147803
425794,Adam Wainwright,4.94,1.41,7.87,3.55,58.1,4.59578313253012
543101,Anthony DeSclafani,4.97,1.34,9.11,2.98,54.1,5.47902033271719
471911,Carlos Carrasco,4.98,1.31,10.94,1.52,65.0,4.026923076923077
641154,Pablo López,4.99,1.2,8.58,2.34,57.2,3.8318181818181816
506433,Yu Darvish,5.02,1.56,10.77,6.05,61.0,5.117213114754098
488768,Andrew Cashner,5.04,1.43,6.72,3.5,64.1,5.053276131045242
593958,Eduardo Rodriguez,5.04,1.4,9.79,2.97,60.2,3.465614617940199
657624,Josh James,5.1,1.33,13.8,5.4,30.0,4.916666666666666
607074,Carlos Rodón,5.19,1.44,11.94,4.41,34.2,3.4716374269005845
501381,Michael Pineda,5.34,1.22,7.63,1.68,59.0,5.099152542372881
596001,Jakob Junis,5.35,1.44,8.15,3.34,67.1,4.774441132637854
676606,Nick Margevicius,5.4,1.43,6.33,2.98,48.1,5.707172557172557
592332,Kevin Gausman,5.56,1.38,9.33,3.76,55.0,3.5136363636363637
543883,Nick Vincent,5.58,1.43,8.8,2.35,30.2,4.971192052980133
502042,Chris Archer,5.66,1.47,8.87,4.91,47.2,5.565254237288135
642547,Freddy Peralta,5.68,1.58,10.18,3.08,38.0,4.65
468504,Jhoulys Chacín,5.74,1.48,6.83,4.5,58.0,5.598275862068965
605156,Aaron Brooks,5.79,1.42,7.71,3.13,37.1,5.980188679245282
446372,Corey Kluber,5.8,1.65,9.59,3.79,35.2,3.746590909090909
622608,Antonio Senzatela,5.81,1.65,5.44,3.75,48.0,5.629166666666666
643230,Steven Brault,5.87,1.6,7.63,5.28,30.2,5.368543046357615
519455,Jordan Zimmermann,5.93,1.35,6.23,3.26,30.1,5.442358803986711
584171,Hector Velázquez,5.97,1.44,8.31,4.41,34.2,4.290350877192982
543521,Collin McHugh,6.04,1.23,9.67,3.22,44.2,4.711085972850679
456701,Homer Bailey,6.05,1.53,8.51,4.09,55.0,4.513636363636364
592314,Mike Foltynewicz,6.1,1.28,7.51,1.88,38.1,6.535826771653543
475115,Tyson Ross,6.11,1.67,6.37,4.58,35.1,5.856552706552707
625643,Reynaldo López,6.2,1.64,8.27,3.99,65.1,5.638479262672812
476451,Jeremy Hellickson,6.23,1.72,6.92,4.62,39.0,6.15
467100,Iván Nova,6.24,1.64,5.43,2.44,66.1,5.31338880484115
433587,Félix Hernández,6.52,1.5,7.91,1.86,38.2,5.060994764397906
608379,Michael Wacha,6.61,1.83,8.5,6.04,47.2,6.582203389830508
605347,Jorge López,6.67,1.54,9.05,3.49,56.2,5.303024911032028
502706,Derek Holland,6.75,1.56,10.03,5.4,46.2,6.3751082251082245
643327,Zack Godley,6.8,1.59,7.53,4.22,49.0,5.007142857142857
502239,Trevor Cahill,6.92,1.37,7.26,3.04,53.1,6.464500941619585
592767,Drew Smyly,6.98,1.76,9.08,6.28,38.2,6.631675392670157
607536,Kyle Freeland,7.13,1.57,7.43,3.79,59.1,6.280287648054145
544365,Manny Banuelos,7.36,1.83,8.7,5.58,40.1,6.641271820448877
605276,David Hess,7.36,1.51,7.85,3.6,55.0,7.095454545454546
518774,Matt Harvey,7.5,1.52,6.56,3.94,48.0,5.983333333333333
608717,Chris Stratton,7.88,1.99,7.17,4.78,37.2,5.9456989247311824
657024,Erik Swanson,8.04,1.44,6.89,1.44,31.1,6.686977491961414
519141,Drew Pomeranz,8.08,1.87,9.92,4.85,39.0,6.226923076923077
573185,Dan Straily,8.38,1.89,5.12,4.19,38.2,8.176178010471205
592468,Nick Kingham,8.91,2.01,8.91,4.73,32.1,5.174922118380062
571946,Shelby Miller,9.36,1.99,6.68,6.42,33.2,6.162048192771084
669203,Corbin Burnes,9.92,1.93,13.22,4.68,32.2,7.4046583850931675
