pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
684007,Shota Imanaga,2.82,1.1,6.85,2.82,44.2,4.620588235294117
657277,Logan Webb,2.82,1.21,10.31,2.09,73.1,2.2608071135430916
663554,Casey Mize,2.82,1.14,7.94,2.12,51.0,4.130392156862745
688138,Logan Evans,2.83,1.26,6.43,2.57,35.0,4.807142857142857
642232,Ryan Yarbrough,2.83,0.99,8.71,2.4,41.1,4.220559610705596
608379,Michael Wacha,2.88,1.17,6.55,2.36,68.2,3.428592375366569
681857,Reese Olson,2.96,1.17,9.43,3.51,48.2,2.7558091286307054
554430,Zack Wheeler,2.96,0.92,11.13,2.13,76.0,2.926315789473684
676263,Jack Dreyer,2.97,1.09,9.49,3.56,30.1,2.219767441860465
694477,Chad Patrick,2.97,1.21,8.06,2.54,63.2,3.229113924050633
622491,Luis Castillo,3.03,1.27,7.24,3.03,68.1,3.311527165932452
519242,Chris Sale,3.06,1.24,11.44,2.53,67.2,2.7928571428571427
579328,Yusei Kikuchi,3.06,1.52,8.07,4.87,64.2,4.396105919003115
605280,Clay Holmes,3.07,1.16,7.89,3.07,67.1,3.7759314456035766
669461,Matthew Liberatore,3.08,1.06,7.83,1.26,64.1,2.635179407176287
571510,Matthew Boyd,3.08,1.26,9.39,2.2,61.1,3.2809328968903437
666157,Nick Lodolo,3.1,1.11,7.75,1.81,69.2,3.3378612716763003
664285,Framber Valdez,3.12,1.06,8.42,2.77,78.0,3.201282051282051
680885,Spencer Schwellenbach,3.13,1.03,8.56,1.45,74.2,3.2982479784366574
663559,Bailey Falter,3.14,1.08,5.59,3.0,66.0,4.08939393939394
669022,MacKenzie Gore,3.16,1.2,13.3,2.77,68.1,2.636049926578561
686752,Ryan Pepiot,3.21,1.16,7.2,2.57,70.0,4.264285714285714
594902,Ben Lively,3.22,1.19,5.84,3.02,44.2,4.620588235294117
656288,Griffin Canning,3.23,1.4,8.49,4.25,53.0,4.15
608372,Tomoyuki Sugano,3.23,1.06,4.92,1.41,64.0,4.759375
650911,Cristopher Sánchez,3.32,1.31,10.56,3.32,59.2,3.2175675675675675
668820,Max Kranick,3.34,0.96,5.85,0.84,32.1,3.336915887850467
571760,Andrew Heaney,3.39,1.19,6.38,3.26,66.1,4.3905446293494705
542881,Tyler Anderson,3.39,1.21,6.79,3.54,61.0,5.166393442622951
667755,José Soriano,3.41,1.51,6.42,4.46,68.2,3.78049853372434
669194,Ryne Nelson,3.43,1.0,7.5,2.36,42.0,3.1976190476190474
607625,Seth Lugo,3.45,1.15,6.75,2.55,60.0,4.883333333333333
641927,Bailey Ober,3.48,1.35,7.26,2.03,62.0,3.682258064516129
656731,Tylor Megill,3.52,1.36,12.07,4.53,53.2,2.943233082706767
592836,Taijuan Walker,3.53,1.36,8.1,3.53,43.1,3.4284222737819023
694738,Landen Roupp,3.54,1.43,9.0,3.21,56.0,3.6142857142857143
663978,Chris Paddack,3.58,1.13,6.89,2.76,65.1,4.13310291858679
666200,Jesús Luzardo,3.58,1.34,10.36,2.82,70.1,2.7077746077032807
676130,José Buttó,3.6,1.5,7.8,4.8,30.0,3.8833333333333333
543243,Sonny Gray,3.65,1.12,9.91,1.83,69.0,3.2514492753623188
656794,Sean Newcomb,3.65,1.71,8.73,3.65,44.1,3.3087301587301585
683004,Jack Leiter,3.66,1.2,6.94,4.44,46.2,4.210606060606061
663436,Davis Martin,3.67,1.24,5.37,2.23,68.2,4.4109970674486805
571578,Patrick Corbin,3.71,1.26,6.92,3.04,53.1,4.82608286252354
656605,Mitch Keller,3.73,1.26,7.2,2.44,70.0,3.107142857142857
592791,Jameson Taillon,3.76,1.01,6.88,1.69,69.1,5.190520984081042
656550,Grant Holmes,3.78,1.17,8.95,3.78,64.1,4.647659906396256
518876,Merrill Kelly,3.78,1.06,8.35,2.35,69.0,3.5847826086956522
668909,Gavin Williams,3.79,1.45,10.01,5.16,59.1,4.402115059221658
605135,Chris Bassitt,3.8,1.36,9.36,2.04,66.1,3.5130862329803327
607200,Erick Fedde,3.82,1.29,5.8,3.82,68.1,4.280690161527166
592332,Kevin Gausman,3.82,1.02,8.66,1.78,70.2,3.2924501424501424
678394,Brayan Bello,3.83,1.63,6.53,4.95,40.0,4.975
621244,José Berríos,3.86,1.3,8.36,3.6,70.0,4.35
676440,Tanner Bibee,3.86,1.27,7.14,3.0,63.0,5.038888888888889
641793,Zack Littell,3.86,1.1,5.79,1.33,74.2,5.104177897574123
700363,AJ Smith-Shawver,3.86,1.42,8.53,4.26,44.1,3.8529478458049886
622663,Luis Severino,3.89,1.23,6.78,2.76,71.2,3.290449438202247
607259,Nick Martinez,3.89,1.17,6.1,1.95,69.1,3.569681620839363
571945,Miles Mikolas,3.9,1.25,5.53,2.6,55.1,3.4948275862068963
663623,Jake Irvin,3.93,1.17,5.77,2.45,73.1,4.46326949384405
656427,Jack Flaherty,3.94,1.11,10.92,2.88,59.1,4.097546531302877
657376,Clarke Schmidt,3.95,1.27,8.72,4.15,43.1,4.101276102088167
671737,Taj Bradley,3.95,1.2,8.15,3.44,70.2,4.147150997150997
607067,Colin Rea,3.96,1.38,7.39,2.75,52.1,4.41679462571977
681190,Randy Vásquez,3.99,1.47,5.37,4.6,58.2,5.280584192439862
672456,Keider Montero,4.02,1.46,5.8,3.57,40.1,4.671197007481297
682990,Quinn Priester,4.09,1.34,5.68,4.09,50.2,4.803386454183267
669854,Ronel Blanco,4.1,1.18,8.94,3.72,48.1,4.2934511434511435
663568,Stephen Kolek,4.11,1.3,7.04,2.93,30.2,3.845364238410596
695418,Brad Lord,4.14,1.48,8.49,3.7,41.1,3.758272506082725
665795,Edward Cabrera,4.14,1.42,9.46,3.74,45.2,4.012831858407079
686563,Jonathan Cannon,4.15,1.35,6.82,2.67,60.2,4.246345514950166
680732,Sean Burke,4.2,1.42,6.75,4.65,60.0,5.15
669160,Dustin May,4.2,1.24,9.38,3.23,55.2,3.7840579710144926
671106,Logan Allen,4.22,1.59,6.98,4.59,49.0,4.190816326530612
695549,Jackson Jobe,4.22,1.49,7.16,4.96,49.0,5.068367346938775
669467,Andre Pallante,4.23,1.36,6.13,3.36,61.2,4.816666666666666
434378,Justin Verlander,4.33,1.4,7.1,3.63,52.0,4.7846153846153845
547179,Michael Lorenzen,4.33,1.4,7.51,2.74,62.1,4.4865539452495975
690928,Hunter Dobbins,4.35,1.37,7.55,2.06,39.1,3.15
687765,Mitch Spence,4.38,1.33,8.54,3.23,39.0,3.6628205128205127
682847,Luis Ortiz,4.4,1.43,9.71,4.55,59.1,4.046785109983079
621111,Walker Buehler,4.44,1.31,8.1,2.89,46.2,4.556926406926407
621107,Zach Eflin,4.46,1.09,5.36,1.34,40.1,5.319576059850374
669713,Hayden Wesneski,4.5,1.09,8.16,1.69,32.0,4.74375
676974,Max Meyer,4.53,1.36,9.5,2.87,59.2,4.180405405405406
666142,Cole Ragans,4.53,1.2,14.19,2.56,45.2,1.977433628318584
693821,Bryce Elder,4.56,1.3,6.75,2.92,49.1,4.738594704684317
689017,Landon Knack,4.58,1.36,8.66,3.31,35.1,4.916381766381766
663903,Brady Singer,4.6,1.33,7.52,3.53,58.2,4.215292096219931
687473,Ryan Gusto,4.62,1.56,9.69,4.38,39.0,4.457692307692308
656302,Dylan Cease,4.66,1.29,11.03,2.97,63.2,3.3240506329113924
665152,Dean Kremer,4.7,1.39,6.85,2.42,67.0,4.373880597014925
680730,Mitchell Parker,4.71,1.31,5.82,3.88,65.0,4.35
808963,Roki Sasaki,4.72,1.49,6.29,5.77,34.1,5.96524926686217
605488,Jeffrey Springs,4.72,1.38,7.23,4.28,61.0,5.100819672131148
663372,Ryan Feltner,4.75,1.48,7.42,3.56,30.1,4.412458471760797
608337,Lucas Giolito,4.78,1.44,7.31,2.81,32.0,4.49375
669358,Shane Baz,4.92,1.38,8.2,3.28,60.1,5.013560732113144
680573,Simeon Woods Richardson,5.02,1.54,8.36,3.35,37.2,5.193010752688172
670102,Bowden Francis,5.04,1.36,7.48,2.77,55.1,5.94491833030853
694297,Brandon Pfaadt,5.05,1.32,7.07,2.17,62.1,4.808615136876006
676664,JP Sears,5.05,1.28,6.64,1.59,62.1,4.921336553945249
701542,Will Warren,5.19,1.42,11.94,4.15,52.0,3.1307692307692307
664062,Tony Gonsolin,5.23,1.45,9.29,4.35,31.0,5.891935483870967
700249,Cade Povich,5.29,1.53,9.35,3.53,51.0,4.542156862745098
543294,Kyle Hendricks,5.34,1.29,5.95,2.75,59.0,5.166949152542372
686799,Jack Kochanowicz,5.34,1.56,6.19,4.5,64.0,5.30625
682243,Bryce Miller,5.36,1.53,7.63,4.53,43.2,4.1685185185185185
678606,José A. Ferrer,5.4,1.33,7.5,2.4,30.0,2.716666666666667
668678,Zac Gallen,5.54,1.4,8.91,4.32,66.2,4.569939577039275
676106,Emerson Hancock,5.64,1.57,6.45,3.02,44.2,5.073076923076923
669387,Carmen Mlodzinski,5.67,1.61,6.35,2.72,39.2,4.297959183673469
592866,Trevor Williams,5.69,1.45,6.99,2.44,55.1,4.0574410163339385
676962,Ben Brown,5.72,1.46,11.28,3.02,56.2,3.0254448398576512
607536,Kyle Freeland,5.72,1.63,7.04,1.91,61.1,3.7064648117839605
669060,Bryse Wilson,5.79,1.82,5.79,4.1,37.1,6.034097035040431
647336,Michael Soroka,5.81,1.23,8.13,1.74,31.0,4.440322580645161
674370,Osvaldo Bido,5.82,1.62,6.02,3.74,43.1,6.073433874709977
615698,Cal Quantrill,5.84,1.52,6.93,2.92,49.1,4.433095723014256
471911,Carlos Carrasco,5.91,1.53,7.03,2.81,32.0,5.36875
605400,Aaron Nola,6.16,1.51,9.42,2.9,49.2,4.918292682926829
641302,Tyler Alexander,6.19,1.49,7.43,2.97,36.1,3.565512465373961
450203,Charlie Morton,6.2,1.58,8.72,4.53,53.2,5.1612781954887215
801403,Chase Dollander,6.28,1.42,8.84,4.19,38.2,5.9772251308900515
680684,Gunnar Hoglund,6.4,1.52,6.4,3.06,32.1,6.794859813084112
663855,Jordan Hicks,6.47,1.54,7.95,3.7,48.2,3.4197095435684646
593958,Eduardo Rodriguez,7.05,1.7,10.48,3.63,44.2,4.371719457013574
608566,Germán Márquez,7.13,1.64,5.43,3.23,53.0,3.999056603773585
622608,Antonio Senzatela,7.14,1.98,4.81,2.64,58.0,5.425862068965517
656557,Tanner Houck,8.04,1.69,6.6,3.5,43.2,5.8583333333333325
645261,Sandy Alcantara,8.47,1.67,7.06,5.12,51.0,5.326470588235294
