game_date,home_name,away_name,home_score,away_score,home_win
2025-04-30,Los Angeles Dodgers,Miami Marlins,12,7,1
2025-04-30,Seattle Mariners,Los Angeles Angels,9,3,1
2025-04-30,San Diego Padres,San Francisco Giants,5,3,1
2025-04-30,Cleveland Guardians,Minnesota Twins,4,2,1
2025-04-30,Baltimore Orioles,New York Yankees,5,4,1
2025-04-30,Pittsburgh Pirates,Chicago Cubs,4,3,1
2025-04-30,Philadelphia Phillies,Washington Nationals,7,2,1
2025-04-30,Tampa Bay Rays,Kansas City Royals,0,3,0
2025-04-30,Toronto Blue Jays,Boston Red Sox,7,6,1
2025-04-30,New York Mets,Arizona Diamondbacks,3,4,0
2025-04-30,Chicago White Sox,Milwaukee Brewers,4,6,0
2025-04-30,Texas Rangers,Athletics,1,7,0
2025-05-01,Pittsburgh Pirates,Chicago Cubs,3,8,0
2025-05-01,Cincinnati Reds,St. Louis Cardinals,9,1,1
2025-05-01,New York Mets,Arizona Diamondbacks,2,4,0
2025-05-01,Tampa Bay Rays,Kansas City Royals,2,8,0
2025-05-01,Cleveland Guardians,Minnesota Twins,4,3,1
2025-05-01,Chicago White Sox,Milwaukee Brewers,8,0,1
2025-05-01,Texas Rangers,Athletics,0,3,0
2025-05-01,Philadelphia Phillies,Washington Nationals,2,4,0
2025-05-01,Toronto Blue Jays,Boston Red Sox,4,2,1
2025-05-01,Los Angeles Angels,Detroit Tigers,4,10,0
2025-05-01,San Francisco Giants,Colorado Rockies,3,4,0
2025-05-02,Cincinnati Reds,Washington Nationals,6,1,1
2025-05-02,Pittsburgh Pirates,San Diego Padres,4,9,0
2025-05-02,Philadelphia Phillies,Arizona Diamondbacks,3,2,1
2025-05-02,Baltimore Orioles,Kansas City Royals,3,0,1
2025-05-02,New York Yankees,Tampa Bay Rays,3,0,1
2025-05-02,Toronto Blue Jays,Cleveland Guardians,5,3,1
2025-05-02,Boston Red Sox,Minnesota Twins,6,1,1
2025-05-02,Miami Marlins,Athletics,1,6,0
2025-05-02,Atlanta Braves,Los Angeles Dodgers,1,2,0
2025-05-02,Chicago White Sox,Houston Astros,7,3,1
2025-05-02,Texas Rangers,Seattle Mariners,1,13,0
2025-05-02,Milwaukee Brewers,Chicago Cubs,0,10,0
2025-05-02,St. Louis Cardinals,New York Mets,3,9,0
2025-05-02,Los Angeles Angels,Detroit Tigers,1,9,0
2025-05-02,San Francisco Giants,Colorado Rockies,4,0,1
2025-05-03,New York Yankees,Tampa Bay Rays,2,3,0
2025-05-03,Chicago White Sox,Houston Astros,3,8,0
2025-05-03,Toronto Blue Jays,Cleveland Guardians,3,5,0
2025-05-03,Pittsburgh Pirates,San Diego Padres,1,2,0
2025-05-03,San Francisco Giants,Colorado Rockies,6,3,1
2025-05-03,Boston Red Sox,Minnesota Twins,3,4,0
2025-05-03,Miami Marlins,Athletics,9,6,1
2025-05-03,Philadelphia Phillies,Arizona Diamondbacks,7,2,1
2025-05-03,Cincinnati Reds,Washington Nationals,6,11,0
2025-05-03,Texas Rangers,Seattle Mariners,1,2,0
2025-05-03,Milwaukee Brewers,Chicago Cubs,2,6,0
2025-05-03,Baltimore Orioles,Kansas City Royals,0,4,0
2025-05-03,Atlanta Braves,Los Angeles Dodgers,3,10,0
2025-05-03,Los Angeles Angels,Detroit Tigers,5,2,1
2025-05-04,St. Louis Cardinals,New York Mets,6,5,1
2025-05-04,St. Louis Cardinals,New York Mets,5,4,1
2025-05-04,Baltimore Orioles,Kansas City Royals,6,11,0
2025-05-04,Pittsburgh Pirates,San Diego Padres,0,4,0
2025-05-04,Boston Red Sox,Minnesota Twins,4,5,0
2025-05-04,New York Yankees,Tampa Bay Rays,5,7,0
2025-05-04,Toronto Blue Jays,Cleveland Guardians,4,5,0
2025-05-04,Miami Marlins,Athletics,2,3,0
2025-05-04,Philadelphia Phillies,Arizona Diamondbacks,9,11,0
2025-05-04,Milwaukee Brewers,Chicago Cubs,4,0,1
2025-05-04,Texas Rangers,Seattle Mariners,8,1,1
2025-05-04,San Francisco Giants,Colorado Rockies,9,3,1
2025-05-04,Los Angeles Angels,Detroit Tigers,1,13,0
2025-05-04,Cincinnati Reds,Washington Nationals,1,4,0
2025-05-04,Atlanta Braves,Los Angeles Dodgers,4,3,1
2025-05-05,Miami Marlins,Los Angeles Dodgers,4,7,0
2025-05-05,New York Yankees,San Diego Padres,3,4,0
2025-05-05,Atlanta Braves,Cincinnati Reds,4,0,1
2025-05-05,Chicago Cubs,San Francisco Giants,9,2,1
2025-05-05,Kansas City Royals,Chicago White Sox,3,0,1
2025-05-05,Milwaukee Brewers,Houston Astros,5,1,1
2025-05-05,St. Louis Cardinals,Pittsburgh Pirates,6,3,1
2025-05-05,Arizona Diamondbacks,New York Mets,4,5,0
2025-05-05,Athletics,Seattle Mariners,7,6,1
2025-05-06,Washington Nationals,Cleveland Guardians,10,9,1
2025-05-06,Washington Nationals,Cleveland Guardians,1,9,0
2025-05-06,Miami Marlins,Los Angeles Dodgers,5,4,1
2025-05-06,Boston Red Sox,Texas Rangers,1,6,0
2025-05-06,Tampa Bay Rays,Philadelphia Phillies,4,8,0
2025-05-06,New York Yankees,San Diego Padres,12,3,1
2025-05-06,Atlanta Braves,Cincinnati Reds,2,1,1
2025-05-06,Chicago Cubs,San Francisco Giants,5,14,0
2025-05-06,Minnesota Twins,Baltimore Orioles,9,1,1
2025-05-06,Kansas City Royals,Chicago White Sox,4,3,1
2025-05-06,Milwaukee Brewers,Houston Astros,4,3,1
2025-05-06,St. Louis Cardinals,Pittsburgh Pirates,2,1,1
2025-05-06,Los Angeles Angels,Toronto Blue Jays,8,3,1
2025-05-06,Arizona Diamondbacks,New York Mets,5,1,1
2025-05-06,Athletics,Seattle Mariners,3,5,0
2025-05-07,Washington Nationals,Cleveland Guardians,6,8,0
2025-05-07,Milwaukee Brewers,Houston Astros,1,9,0
2025-05-07,St. Louis Cardinals,Pittsburgh Pirates,5,0,1
2025-05-07,Chicago Cubs,San Francisco Giants,1,3,0
2025-05-07,Athletics,Seattle Mariners,5,6,0
2025-05-07,Arizona Diamondbacks,New York Mets,1,7,0
2025-05-07,Miami Marlins,Los Angeles Dodgers,1,10,0
2025-05-07,Boston Red Sox,Texas Rangers,6,4,1
2025-05-07,Tampa Bay Rays,Philadelphia Phillies,0,7,0
2025-05-07,New York Yankees,San Diego Padres,4,3,1
2025-05-07,Atlanta Braves,Cincinnati Reds,3,4,0
2025-05-07,Minnesota Twins,Baltimore Orioles,5,2,1
2025-05-07,Kansas City Royals,Chicago White Sox,2,1,1
2025-05-07,Colorado Rockies,Detroit Tigers,6,8,0
2025-05-07,Los Angeles Angels,Toronto Blue Jays,5,4,1
2025-05-08,Minnesota Twins,Baltimore Orioles,5,2,1
2025-05-08,Boston Red Sox,Texas Rangers,5,0,1
2025-05-08,Kansas City Royals,Chicago White Sox,10,0,1
2025-05-08,Colorado Rockies,Detroit Tigers,2,10,0
2025-05-08,Colorado Rockies,Detroit Tigers,1,11,0
2025-05-08,Tampa Bay Rays,Philadelphia Phillies,6,7,0
2025-05-08,Atlanta Braves,Cincinnati Reds,5,4,1
2025-05-08,Los Angeles Angels,Toronto Blue Jays,5,8,0
2025-05-08,Arizona Diamondbacks,Los Angeles Dodgers,5,3,1
2025-05-09,Detroit Tigers,Texas Rangers,2,1,1
2025-05-09,Pittsburgh Pirates,Atlanta Braves,3,2,1
2025-05-09,Washington Nationals,St. Louis Cardinals,0,10,0
2025-05-09,Tampa Bay Rays,Milwaukee Brewers,4,3,1
2025-05-09,New York Mets,Chicago Cubs,7,2,1
2025-05-09,Cleveland Guardians,Philadelphia Phillies,6,0,1
2025-05-09,Kansas City Royals,Boston Red Sox,2,1,1
2025-05-09,Chicago White Sox,Miami Marlins,6,2,1
2025-05-09,Houston Astros,Cincinnati Reds,3,0,1
2025-05-09,Minnesota Twins,San Francisco Giants,3,1,1
2025-05-09,Colorado Rockies,San Diego Padres,9,13,0
2025-05-09,Los Angeles Angels,Baltimore Orioles,1,4,0
2025-05-09,Arizona Diamondbacks,Los Angeles Dodgers,11,14,0
2025-05-09,Seattle Mariners,Toronto Blue Jays,3,6,0
2025-05-09,Athletics,New York Yankees,2,10,0
2025-05-10,Washington Nationals,St. Louis Cardinals,2,4,0
2025-05-10,Pittsburgh Pirates,Atlanta Braves,2,3,0
2025-05-10,Athletics,New York Yankees,11,7,1
2025-05-10,Tampa Bay Rays,Milwaukee Brewers,3,2,1
2025-05-10,Detroit Tigers,Texas Rangers,3,10,0
2025-05-10,Cleveland Guardians,Philadelphia Phillies,1,7,0
2025-05-10,Houston Astros,Cincinnati Reds,9,13,0
2025-05-10,Kansas City Royals,Boston Red Sox,1,10,0
2025-05-10,Chicago White Sox,Miami Marlins,1,3,0
2025-05-10,New York Mets,Chicago Cubs,5,6,0
2025-05-10,Minnesota Twins,San Francisco Giants,2,1,1
2025-05-10,Arizona Diamondbacks,Los Angeles Dodgers,3,0,1
2025-05-10,Colorado Rockies,San Diego Padres,0,21,0
2025-05-10,Los Angeles Angels,Baltimore Orioles,5,2,1
2025-05-10,Seattle Mariners,Toronto Blue Jays,3,6,0
2025-05-11,New York Mets,Chicago Cubs,6,2,1
2025-05-11,Washington Nationals,St. Louis Cardinals,1,6,0
2025-05-11,Pittsburgh Pirates,Atlanta Braves,4,3,1
2025-05-11,Detroit Tigers,Texas Rangers,1,6,0
2025-05-11,Tampa Bay Rays,Milwaukee Brewers,2,4,0
2025-05-11,Houston Astros,Cincinnati Reds,6,0,1
2025-05-11,Kansas City Royals,Boston Red Sox,1,3,0
2025-05-11,Minnesota Twins,San Francisco Giants,7,6,1
2025-05-11,Chicago White Sox,Miami Marlins,4,2,1
2025-05-11,Colorado Rockies,San Diego Padres,9,3,1
2025-05-11,Athletics,New York Yankees,2,12,0
2025-05-11,Los Angeles Angels,Baltimore Orioles,3,7,0
2025-05-11,Arizona Diamondbacks,Los Angeles Dodgers,1,8,0
2025-05-11,Seattle Mariners,Toronto Blue Jays,1,9,0
2025-05-11,Cleveland Guardians,Philadelphia Phillies,0,3,0
2025-05-12,Cleveland Guardians,Milwaukee Brewers,5,0,1
2025-05-12,Detroit Tigers,Boston Red Sox,14,2,1
2025-05-12,Philadelphia Phillies,St. Louis Cardinals,2,3,0
2025-05-12,New York Mets,Pittsburgh Pirates,4,3,1
2025-05-12,Atlanta Braves,Washington Nationals,4,3,1
2025-05-12,Chicago Cubs,Miami Marlins,5,2,1
2025-05-12,Texas Rangers,Colorado Rockies,2,1,1
2025-05-12,Houston Astros,Kansas City Royals,5,7,0
2025-05-12,San Diego Padres,Los Angeles Angels,5,9,0
2025-05-12,Seattle Mariners,New York Yankees,5,11,0
2025-05-12,San Francisco Giants,Arizona Diamondbacks,1,2,0
2025-05-13,Cleveland Guardians,Milwaukee Brewers,2,0,1
2025-05-13,Detroit Tigers,Boston Red Sox,10,9,1
2025-05-13,Cincinnati Reds,Chicago White Sox,1,5,0
2025-05-13,Toronto Blue Jays,Tampa Bay Rays,9,11,0
2025-05-13,New York Mets,Pittsburgh Pirates,2,1,1
2025-05-13,Atlanta Braves,Washington Nationals,5,2,1
2025-05-13,Chicago Cubs,Miami Marlins,5,4,1
2025-05-13,Texas Rangers,Colorado Rockies,4,1,1
2025-05-13,Houston Astros,Kansas City Royals,2,1,1
2025-05-13,San Diego Padres,Los Angeles Angels,6,4,1
2025-05-13,Seattle Mariners,New York Yankees,2,1,1
2025-05-13,San Francisco Giants,Arizona Diamondbacks,10,6,1
2025-05-13,Los Angeles Dodgers,Athletics,1,11,0
2025-05-14,Baltimore Orioles,Minnesota Twins,3,6,0
2025-05-14,Baltimore Orioles,Minnesota Twins,6,8,0
2025-05-14,Philadelphia Phillies,St. Louis Cardinals,2,1,1
2025-05-14,Philadelphia Phillies,St. Louis Cardinals,7,14,0
2025-05-14,Cleveland Guardians,Milwaukee Brewers,5,9,0
2025-05-14,San Francisco Giants,Arizona Diamondbacks,7,8,0
2025-05-14,Seattle Mariners,New York Yankees,2,3,0
2025-05-14,Detroit Tigers,Boston Red Sox,6,5,1
2025-05-14,Toronto Blue Jays,Tampa Bay Rays,3,1,1
2025-05-14,New York Mets,Pittsburgh Pirates,0,4,0
2025-05-14,Cincinnati Reds,Chicago White Sox,2,4,0
2025-05-14,Atlanta Braves,Washington Nationals,4,5,0
2025-05-14,Chicago Cubs,Miami Marlins,1,3,0
2025-05-14,Texas Rangers,Colorado Rockies,8,3,1
2025-05-14,Houston Astros,Kansas City Royals,4,3,1
2025-05-14,San Diego Padres,Los Angeles Angels,5,1,1
2025-05-14,Los Angeles Dodgers,Athletics,9,3,1
2025-05-15,Atlanta Braves,Washington Nationals,5,2,1
2025-05-15,Baltimore Orioles,Minnesota Twins,0,4,0
2025-05-15,Cincinnati Reds,Chicago White Sox,7,1,1
2025-05-15,Toronto Blue Jays,Tampa Bay Rays,3,8,0
2025-05-15,Texas Rangers,Houston Astros,1,0,1
2025-05-15,Los Angeles Dodgers,Athletics,19,2,1
2025-05-16,Chicago Cubs,Chicago White Sox,13,3,1
2025-05-16,Cincinnati Reds,Cleveland Guardians,5,4,1
2025-05-16,Philadelphia Phillies,Pittsburgh Pirates,8,4,1
2025-05-16,Baltimore Orioles,Washington Nationals,3,4,0
2025-05-16,New York Yankees,New York Mets,6,2,1
2025-05-16,Toronto Blue Jays,Detroit Tigers,4,5,0
2025-05-16,Boston Red Sox,Atlanta Braves,2,4,0
2025-05-16,Miami Marlins,Tampa Bay Rays,9,4,1
2025-05-16,Kansas City Royals,St. Louis Cardinals,3,10,0
2025-05-16,Texas Rangers,Houston Astros,3,6,0
2025-05-16,Milwaukee Brewers,Minnesota Twins,0,3,0
2025-05-16,Arizona Diamondbacks,Colorado Rockies,8,0,1
2025-05-16,San Diego Padres,Seattle Mariners,1,5,0
2025-05-16,Los Angeles Dodgers,Los Angeles Angels,2,6,0
2025-05-16,San Francisco Giants,Athletics,9,1,1
2025-05-17,New York Yankees,New York Mets,2,3,0
2025-05-17,Chicago Cubs,Chicago White Sox,7,3,1
2025-05-17,Toronto Blue Jays,Detroit Tigers,2,1,1
2025-05-17,Baltimore Orioles,Washington Nationals,6,10,0
2025-05-17,Miami Marlins,Tampa Bay Rays,0,4,0
2025-05-17,Philadelphia Phillies,Pittsburgh Pirates,5,2,1
2025-05-17,Cincinnati Reds,Cleveland Guardians,4,1,1
2025-05-17,Texas Rangers,Houston Astros,5,1,1
2025-05-17,Kansas City Royals,St. Louis Cardinals,0,1,0
2025-05-17,Boston Red Sox,Atlanta Braves,7,6,1
2025-05-17,Milwaukee Brewers,Minnesota Twins,0,7,0
2025-05-17,Arizona Diamondbacks,Colorado Rockies,12,14,0
2025-05-17,San Diego Padres,Seattle Mariners,1,4,0
2025-05-17,San Francisco Giants,Athletics,1,0,1
2025-05-17,Los Angeles Dodgers,Los Angeles Angels,9,11,0
2025-05-18,Texas Rangers,Houston Astros,3,4,0
2025-05-18,Baltimore Orioles,Washington Nationals,4,10,0
2025-05-18,Philadelphia Phillies,Pittsburgh Pirates,1,0,1
2025-05-18,Boston Red Sox,Atlanta Braves,4,10,0
2025-05-18,Toronto Blue Jays,Detroit Tigers,2,3,0
2025-05-18,Cincinnati Reds,Cleveland Guardians,3,1,1
2025-05-18,Miami Marlins,Tampa Bay Rays,5,1,1
2025-05-18,Kansas City Royals,St. Louis Cardinals,2,1,1
2025-05-18,Milwaukee Brewers,Minnesota Twins,5,2,1
2025-05-18,Chicago Cubs,Chicago White Sox,6,2,1
2025-05-18,San Francisco Giants,Athletics,3,2,1
2025-05-18,Arizona Diamondbacks,Colorado Rockies,1,0,1
2025-05-18,Los Angeles Dodgers,Los Angeles Angels,4,6,0
2025-05-18,San Diego Padres,Seattle Mariners,1,6,0
2025-05-18,New York Yankees,New York Mets,8,2,1
2025-05-19,Pittsburgh Pirates,Cincinnati Reds,1,7,0
2025-05-19,Miami Marlins,Chicago Cubs,8,7,1
2025-05-19,Boston Red Sox,New York Mets,3,1,1
2025-05-19,Tampa Bay Rays,Houston Astros,3,4,0
2025-05-19,Minnesota Twins,Cleveland Guardians,6,5,1
2025-05-19,Chicago White Sox,Seattle Mariners,1,5,0
2025-05-19,Milwaukee Brewers,Baltimore Orioles,5,4,1
2025-05-19,St. Louis Cardinals,Detroit Tigers,11,4,1
2025-05-19,Colorado Rockies,Philadelphia Phillies,3,9,0
2025-05-19,San Francisco Giants,Kansas City Royals,1,3,0
2025-05-19,Athletics,Los Angeles Angels,3,4,0
2025-05-19,Los Angeles Dodgers,Arizona Diamondbacks,5,9,0
2025-05-20,Pittsburgh Pirates,Cincinnati Reds,1,0,1
2025-05-20,Miami Marlins,Chicago Cubs,1,14,0
2025-05-20,Boston Red Sox,New York Mets,2,0,1
2025-05-20,Washington Nationals,Atlanta Braves,5,3,1
2025-05-20,Tampa Bay Rays,Houston Astros,3,2,1
2025-05-20,New York Yankees,Texas Rangers,5,2,1
2025-05-20,Toronto Blue Jays,San Diego Padres,3,0,1
2025-05-20,Chicago White Sox,Seattle Mariners,1,0,1
2025-05-20,Milwaukee Brewers,Baltimore Orioles,5,2,1
2025-05-20,St. Louis Cardinals,Detroit Tigers,4,5,0
2025-05-20,Colorado Rockies,Philadelphia Phillies,4,7,0
2025-05-20,San Francisco Giants,Kansas City Royals,3,2,1
2025-05-20,Athletics,Los Angeles Angels,5,7,0
2025-05-20,Los Angeles Dodgers,Arizona Diamondbacks,4,3,1
2025-05-21,Pittsburgh Pirates,Cincinnati Reds,3,1,1
2025-05-21,Tampa Bay Rays,Houston Astros,8,4,1
2025-05-21,Minnesota Twins,Cleveland Guardians,6,5,1
2025-05-21,Miami Marlins,Chicago Cubs,1,2,0
2025-05-21,Milwaukee Brewers,Baltimore Orioles,4,8,0
2025-05-21,St. Louis Cardinals,Detroit Tigers,1,5,0
2025-05-21,Chicago White Sox,Seattle Mariners,5,6,0
2025-05-21,San Francisco Giants,Kansas City Royals,4,8,0
2025-05-21,Minnesota Twins,Cleveland Guardians,1,5,0
2025-05-21,Boston Red Sox,New York Mets,1,5,0
2025-05-21,New York Yankees,Texas Rangers,4,3,1
2025-05-21,Toronto Blue Jays,San Diego Padres,14,0,1
2025-05-21,Colorado Rockies,Philadelphia Phillies,5,9,0
2025-05-21,Athletics,Los Angeles Angels,5,10,0
2025-05-21,Los Angeles Dodgers,Arizona Diamondbacks,3,1,1
2025-05-22,New York Yankees,Texas Rangers,1,0,1
2025-05-22,Toronto Blue Jays,San Diego Padres,7,6,1
2025-05-22,Colorado Rockies,Philadelphia Phillies,0,2,0
2025-05-22,Athletics,Los Angeles Angels,5,10,0
2025-05-22,Detroit Tigers,Cleveland Guardians,0,7,0
2025-05-22,Pittsburgh Pirates,Milwaukee Brewers,5,8,0
2025-05-22,Washington Nationals,Atlanta Braves,8,7,1
2025-05-22,Houston Astros,Seattle Mariners,9,2,1
2025-05-23,Boston Red Sox,Baltimore Orioles,19,5,1
2025-05-23,Cincinnati Reds,Chicago Cubs,6,13,0
2025-05-23,Pittsburgh Pirates,Milwaukee Brewers,6,5,1
2025-05-23,Washington Nationals,San Francisco Giants,0,4,0
2025-05-23,Tampa Bay Rays,Toronto Blue Jays,3,1,1
2025-05-23,Detroit Tigers,Cleveland Guardians,1,3,0
2025-05-23,New York Mets,Los Angeles Dodgers,5,7,0
2025-05-23,Atlanta Braves,San Diego Padres,1,2,0
2025-05-23,Chicago White Sox,Texas Rangers,4,1,1
2025-05-23,Houston Astros,Seattle Mariners,3,5,0
2025-05-23,Minnesota Twins,Kansas City Royals,3,1,1
2025-05-23,St. Louis Cardinals,Arizona Diamondbacks,4,3,1
2025-05-23,Colorado Rockies,New York Yankees,3,2,1
2025-05-23,Los Angeles Angels,Miami Marlins,7,4,1
2025-05-23,Athletics,Philadelphia Phillies,3,4,0
2025-05-24,Boston Red Sox,Baltimore Orioles,6,5,1
2025-05-24,Boston Red Sox,Baltimore Orioles,1,2,0
2025-05-24,Minnesota Twins,Kansas City Royals,5,4,1
2025-05-24,St. Louis Cardinals,Arizona Diamondbacks,6,5,1
2025-05-24,Washington Nationals,San Francisco Giants,3,0,1
2025-05-24,Pittsburgh Pirates,Milwaukee Brewers,2,1,1
2025-05-24,Cincinnati Reds,Chicago Cubs,6,4,1
2025-05-24,Houston Astros,Seattle Mariners,2,1,1
2025-05-24,Atlanta Braves,San Diego Padres,7,1,1
2025-05-24,Chicago White Sox,Texas Rangers,10,5,1
2025-05-24,Colorado Rockies,New York Yankees,1,13,0
2025-05-24,Tampa Bay Rays,Toronto Blue Jays,3,1,1
2025-05-24,Detroit Tigers,Cleveland Guardians,5,7,0
2025-05-24,New York Mets,Los Angeles Dodgers,5,2,1
2025-05-24,Athletics,Philadelphia Phillies,6,9,0
2025-05-24,Los Angeles Angels,Miami Marlins,2,6,0
2025-05-25,Detroit Tigers,Cleveland Guardians,5,0,1
2025-05-25,Boston Red Sox,Baltimore Orioles,1,5,0
2025-05-25,Washington Nationals,San Francisco Giants,2,3,0
2025-05-25,Pittsburgh Pirates,Milwaukee Brewers,5,6,0
2025-05-25,Cincinnati Reds,Chicago Cubs,8,11,0
2025-05-25,Tampa Bay Rays,Toronto Blue Jays,13,0,1
2025-05-25,Houston Astros,Seattle Mariners,5,3,1
2025-05-25,Minnesota Twins,Kansas City Royals,1,2,0
2025-05-25,Chicago White Sox,Texas Rangers,4,5,0
2025-05-25,St. Louis Cardinals,Arizona Diamondbacks,4,3,1
2025-05-25,Colorado Rockies,New York Yankees,4,5,0
2025-05-25,Athletics,Philadelphia Phillies,5,4,1
2025-05-25,Los Angeles Angels,Miami Marlins,0,3,0
2025-05-25,Atlanta Braves,San Diego Padres,3,5,0
2025-05-25,New York Mets,Los Angeles Dodgers,3,1,1
2025-05-26,Detroit Tigers,San Francisco Giants,3,1,1
2025-05-26,Milwaukee Brewers,Boston Red Sox,3,2,1
2025-05-26,Chicago Cubs,Colorado Rockies,3,1,1
2025-05-26,Baltimore Orioles,St. Louis Cardinals,5,2,1
2025-05-26,Texas Rangers,Toronto Blue Jays,1,2,0
2025-05-26,Kansas City Royals,Cincinnati Reds,4,7,0
2025-05-26,New York Mets,Chicago White Sox,2,1,1
2025-05-26,Cleveland Guardians,Los Angeles Dodgers,2,7,0
2025-05-26,Tampa Bay Rays,Minnesota Twins,7,2,1
2025-05-26,Arizona Diamondbacks,Pittsburgh Pirates,5,0,1
2025-05-26,San Diego Padres,Miami Marlins,4,3,1
2025-05-26,Los Angeles Angels,New York Yankees,1,5,0
2025-05-27,Cleveland Guardians,Los Angeles Dodgers,5,9,0
2025-05-27,Baltimore Orioles,St. Louis Cardinals,4,7,0
2025-05-27,Detroit Tigers,San Francisco Giants,3,1,1
2025-05-27,Philadelphia Phillies,Atlanta Braves,2,0,1
2025-05-27,Tampa Bay Rays,Minnesota Twins,2,4,0
2025-05-27,New York Mets,Chicago White Sox,6,4,1
2025-05-27,Kansas City Royals,Cincinnati Reds,2,7,0
2025-05-27,Milwaukee Brewers,Boston Red Sox,5,1,1
2025-05-27,Chicago Cubs,Colorado Rockies,4,3,1
2025-05-27,Texas Rangers,Toronto Blue Jays,2,0,1
2025-05-27,Houston Astros,Athletics,11,1,1
2025-05-27,Los Angeles Angels,New York Yankees,2,3,0
2025-05-27,Arizona Diamondbacks,Pittsburgh Pirates,6,9,0
2025-05-27,Seattle Mariners,Washington Nationals,9,1,1
2025-05-27,San Diego Padres,Miami Marlins,8,6,1
2025-05-28,Cleveland Guardians,Los Angeles Dodgers,7,4,1
2025-05-28,Detroit Tigers,San Francisco Giants,4,3,1
2025-05-28,Tampa Bay Rays,Minnesota Twins,5,0,1
2025-05-28,New York Mets,Chicago White Sox,4,9,0
2025-05-28,Milwaukee Brewers,Boston Red Sox,6,5,1
2025-05-28,Houston Astros,Athletics,5,3,1
2025-05-28,Arizona Diamondbacks,Pittsburgh Pirates,1,10,0
2025-05-28,San Diego Padres,Miami Marlins,8,10,0
2025-05-28,Baltimore Orioles,St. Louis Cardinals,4,6,0
2025-05-28,Kansas City Royals,Cincinnati Reds,3,2,1
2025-05-28,Chicago Cubs,Colorado Rockies,2,1,1
2025-05-28,Texas Rangers,Toronto Blue Jays,0,2,0
2025-05-28,Los Angeles Angels,New York Yankees,0,1,0
2025-05-28,Seattle Mariners,Washington Nationals,0,9,0
2025-05-29,Philadelphia Phillies,Atlanta Braves,5,4,1
2025-05-29,Philadelphia Phillies,Atlanta Braves,3,9,0
2025-05-29,Toronto Blue Jays,Athletics,12,0,1
2025-05-29,Houston Astros,Tampa Bay Rays,3,13,0
2025-05-29,Seattle Mariners,Washington Nationals,3,9,0
2025-05-30,Chicago Cubs,Cincinnati Reds,2,6,0
2025-05-30,Baltimore Orioles,Chicago White Sox,2,1,1
2025-05-30,Philadelphia Phillies,Milwaukee Brewers,2,6,0
2025-05-30,Toronto Blue Jays,Athletics,11,7,1
2025-05-30,Cleveland Guardians,Los Angeles Angels,1,4,0
2025-05-30,New York Mets,Colorado Rockies,4,2,1
2025-05-30,Miami Marlins,San Francisco Giants,0,2,0
2025-05-30,Atlanta Braves,Boston Red Sox,1,5,0
2025-05-30,Texas Rangers,St. Louis Cardinals,11,1,1
2025-05-30,Kansas City Royals,Detroit Tigers,5,7,0
2025-05-30,Houston Astros,Tampa Bay Rays,2,1,1
2025-05-30,Arizona Diamondbacks,Washington Nationals,7,9,0
2025-05-30,San Diego Padres,Pittsburgh Pirates,3,2,1
2025-05-30,Seattle Mariners,Minnesota Twins,6,12,0
2025-05-30,Los Angeles Dodgers,New York Yankees,8,5,1
2025-05-31,Chicago Cubs,Cincinnati Reds,2,0,1
2025-05-31,Toronto Blue Jays,Athletics,8,7,1
2025-05-31,Texas Rangers,St. Louis Cardinals,0,2,0
2025-05-31,Baltimore Orioles,Chicago White Sox,4,2,1
2025-05-31,Philadelphia Phillies,Milwaukee Brewers,7,17,0
2025-05-31,Cleveland Guardians,Los Angeles Angels,7,5,1
2025-05-31,Kansas City Royals,Detroit Tigers,1,0,1
2025-05-31,New York Mets,Colorado Rockies,8,2,1
2025-05-31,Houston Astros,Tampa Bay Rays,3,16,0
2025-05-31,Atlanta Braves,Boston Red Sox,5,0,1
2025-05-31,Miami Marlins,San Francisco Giants,1,0,1
2025-05-31,Seattle Mariners,Minnesota Twins,5,4,1
2025-05-31,Los Angeles Dodgers,New York Yankees,18,2,1
2025-05-31,San Diego Padres,Pittsburgh Pirates,0,5,0
2025-05-31,Arizona Diamondbacks,Washington Nationals,7,11,0
2025-06-01,Texas Rangers,St. Louis Cardinals,8,1,1
2025-06-01,Atlanta Braves,Boston Red Sox,1,3,0
2025-06-01,Baltimore Orioles,Chicago White Sox,3,2,1
2025-06-01,Philadelphia Phillies,Milwaukee Brewers,2,5,0
2025-06-01,Toronto Blue Jays,Athletics,8,4,1
2025-06-01,Cleveland Guardians,Los Angeles Angels,4,2,1
2025-06-01,New York Mets,Colorado Rockies,5,3,1
2025-06-01,Miami Marlins,San Francisco Giants,2,4,0
2025-06-01,Kansas City Royals,Detroit Tigers,0,1,0
2025-06-01,Houston Astros,Tampa Bay Rays,1,0,1
2025-06-01,Chicago Cubs,Cincinnati Reds,7,3,1
2025-06-01,Arizona Diamondbacks,Washington Nationals,3,1,1
2025-06-01,Seattle Mariners,Minnesota Twins,2,1,1
2025-06-01,San Diego Padres,Pittsburgh Pirates,6,4,1
2025-06-01,Los Angeles Dodgers,New York Yankees,3,7,0
2025-06-02,Miami Marlins,Colorado Rockies,4,6,0
2025-06-02,Boston Red Sox,Los Angeles Angels,6,7,0
2025-06-02,Cincinnati Reds,Milwaukee Brewers,2,3,0
2025-06-02,Chicago White Sox,Detroit Tigers,1,13,0
