pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
518875,Shawn Kelley,3.0,1.15,8.73,1.36,33.0,4.028787878787878
596133,Luke Weaver,3.03,1.11,9.82,2.02,62.1,2.892351046698873
592135,Cam Bedrosian,3.04,1.11,9.48,3.4,50.1,3.4693612774451097
489119,Wade Miley,3.06,1.12,7.53,2.84,126.2,4.172187004754358
543294,Kyle Hendricks,3.07,1.12,8.0,1.87,120.1,3.399791840133222
501625,Jose Alvarez,3.07,1.24,7.68,2.85,41.0,3.9792682926829266
455119,Chris Martin,3.08,1.03,10.18,0.95,38.0,3.939473684210526
594986,Kyle Ryan,3.1,1.18,9.07,3.1,40.2,3.1251243781094526
607644,John Means,3.12,1.14,7.16,2.48,98.0,4.2418367346938775
605154,John Brebbia,3.13,1.06,11.03,2.8,54.2,2.8178966789667896
598287,Noé Ramirez,3.14,1.13,10.91,2.96,48.2,3.855394190871369
434538,Francisco Liriano,3.18,1.31,8.29,4.59,51.0,4.3656862745098035
520980,Pedro Báez,3.19,0.9,7.88,2.81,48.0,3.4208333333333334
461325,Tyler Clippard,3.19,0.93,8.84,1.96,36.2,2.901381215469613
547179,Michael Lorenzen,3.21,1.27,8.68,3.21,56.0,3.9178571428571427
501985,Mike Minor,3.21,1.21,9.06,3.15,140.0,4.042857142857143
571578,Patrick Corbin,3.23,1.14,10.5,2.71,136.1,3.054481998530492
453178,Ian Kennedy,3.25,1.26,10.76,2.23,44.1,2.0842403628117916
593144,Richard Rodríguez,3.26,1.34,7.47,3.64,47.0,5.1925531914893615
544931,Stephen Strasburg,3.26,1.04,10.75,2.18,140.2,2.686376604850214
605182,Mike Clevinger,3.28,1.05,13.14,2.74,49.1,2.4575356415478615
527054,Julio Teheran,3.38,1.28,8.21,4.03,125.0,4.1259999999999994
621111,Walker Buehler,3.38,1.03,10.08,1.47,122.1,2.9943898443898442
608337,Lucas Giolito,3.39,1.11,10.83,3.25,124.2,3.286876006441224
592773,Ryne Stanek,3.4,1.15,9.86,3.23,55.2,3.6753623188405795
669456,Shane Bieber,3.4,1.01,11.16,1.92,140.1,2.978693790149893
668676,Zach Plesac,3.41,1.15,6.41,3.41,66.0,5.028787878787879
592761,Caleb Smith,3.43,1.0,11.04,2.88,97.0,3.933505154639175
489334,Craig Stammen,3.44,1.29,7.53,1.8,55.0,4.440909090909091
543243,Sonny Gray,3.45,1.13,10.2,3.06,114.2,3.3776707530647987
453192,Andrew Miller,3.47,1.27,12.88,4.21,36.1,4.562742382271468
571656,Buck Farmer,3.48,1.34,10.23,3.27,44.0,3.15
461829,Gio Gonzalez,3.48,1.16,7.84,2.61,41.1,3.222992700729927
489265,Sergio Romo,3.49,1.19,7.91,3.03,38.2,3.752094240837696
453343,Mark Melancon,3.5,1.4,8.55,3.11,46.1,3.1283080260303686
571666,Mike Fiers,3.54,1.14,5.81,2.74,134.2,4.513636363636364
605195,Kyle Crick,3.55,1.53,10.66,7.34,38.0,4.939473684210526
605200,Zach Davies,3.56,1.37,5.76,2.96,118.2,4.503637901861252
608648,Tyler Duffey,3.57,1.13,10.95,2.29,35.1,4.061680911680911
615698,Cal Quantrill,3.57,1.19,7.6,2.79,58.0,3.9603448275862068
445276,Kenley Jansen,3.59,1.03,12.02,2.32,42.2,3.078909952606635
621142,Ty Buttrey,3.6,1.28,10.62,2.52,50.0,2.67
592879,Asher Wojciechowski,3.6,0.93,11.1,2.4,30.0,3.65
656222,Jalen Beeks,3.61,1.34,7.34,3.36,72.1,3.8989597780859917
452657,Jon Lester,3.63,1.32,8.68,2.05,114.0,3.957017543859649
458708,Josh Tomlin,3.63,1.0,6.32,0.95,57.0,4.571052631578947
606273,Roenis Elías,3.64,1.23,8.62,3.26,47.0,4.532978723404256
548389,Ross Stripling,3.64,1.17,8.92,2.23,76.2,3.77992125984252
657141,Jordan Yamamoto,3.64,1.02,8.79,4.71,42.0,3.697619047619048
519393,Marcus Walden,3.64,1.1,9.61,2.98,54.1,3.2054528650646947
642607,Dario Agrazal,3.65,1.19,4.38,2.43,37.0,5.798648648648649
605513,Spencer Turnbull,3.65,1.36,8.03,3.47,98.2,3.710081466395112
593576,Héctor Neris,3.66,1.05,12.34,3.09,46.2,3.669480519480519
461872,Anthony Swarzak,3.68,1.23,10.06,4.17,36.2,5.884806629834253
630023,Yonny Chirinos,3.7,1.08,7.84,2.0,121.2,3.9998349834983498
605400,Aaron Nola,3.72,1.3,10.17,3.66,135.1,4.030829015544041
543606,Jake Odorizzi,3.73,1.19,9.36,3.06,108.2,3.7692236598890942
650895,Diego Castillo,3.73,1.37,10.32,4.17,41.0,3.8329268292682928
518516,Madison Bumgarner,3.74,1.15,9.02,1.87,139.2,3.4445402298850576
605540,Brandon Woodruff,3.75,1.17,10.4,2.22,117.2,2.9025597269624575
502188,Jeff Samardzija,3.75,1.15,7.87,2.43,122.1,4.231081081081081
643316,Paul Fry,3.76,1.2,7.97,4.43,40.2,3.4982587064676616
594965,Daniel Ponce de Leon,3.76,1.23,9.74,4.65,40.2,4.145024875621891
607352,Joe Biagini,3.78,1.34,9.0,3.06,50.0,4.25
545333,Trevor Bauer,3.79,1.21,10.63,3.62,156.2,3.8222151088348273
434671,Aníbal Sánchez,3.8,1.34,7.85,3.38,106.2,4.3646892655367235
458681,Lance Lynn,3.83,1.22,10.21,2.11,141.0,2.781205673758865
605135,Chris Bassitt,3.84,1.17,8.58,3.31,100.2,4.157984031936127
572971,Dallas Keuchel,3.86,1.33,6.98,3.31,49.0,4.558163265306122
456034,David Price,3.86,1.25,10.78,2.54,102.2,3.2478473581213305
592351,Jon Gray,3.88,1.36,9.11,3.6,132.1,3.9978425435276304
641712,Dakota Hudson,3.88,1.54,6.81,4.12,113.2,5.190636042402827
502624,Chase Anderson,3.89,1.23,8.69,2.97,88.0,3.9795454545454545
641627,Trevor Gott,3.89,1.0,9.61,2.66,44.0,2.786363636363636
605121,Justin Anderson,3.89,1.37,12.58,5.72,39.1,3.25230179028133
643778,Tyler Webb,3.89,1.15,8.05,4.41,34.2,4.348830409356725
570666,Luis Cessa,3.91,1.32,9.0,3.23,53.0,4.678301886792453
592662,Robbie Ray,3.91,1.3,12.07,4.05,129.0,4.134496124031008
608032,Carlos Estévez,3.91,1.38,11.01,3.02,50.2,4.026494023904382
623433,Nick Anderson,3.92,1.28,14.22,3.3,43.2,2.571296296296296
554340,Yimi García,3.92,0.85,8.27,2.4,41.1,5.266788321167883
592390,Heath Hembree,3.93,1.34,10.8,4.17,36.2,4.282596685082873
571510,Matthew Boyd,3.94,1.13,12.11,1.97,132.1,3.2786903860711583
592473,Adam Kolarek,3.95,1.22,7.48,2.91,43.1,4.26368909512761
592426,Luke Jackson,3.96,1.42,12.06,3.42,50.0,3.4299999999999997
605240,Jace Fry,3.96,1.46,11.39,6.19,36.1,3.7594182825484763
448855,Junior Guerra,3.97,1.15,8.58,4.13,56.2,4.466725978647687
605288,Adrian Houser,3.99,1.35,9.2,3.38,58.2,4.009106529209622
543507,Trevor May,3.99,1.36,10.57,4.7,38.1,3.7274278215223093
592222,Alex Claudio,4.0,1.29,6.6,3.2,45.0,4.483333333333333
571945,Miles Mikolas,4.0,1.22,6.43,1.5,126.0,3.9753968253968255
543101,Anthony DeSclafani,4.01,1.29,9.58,2.61,103.1,4.284820562560621
450306,Jason Vargas,4.01,1.27,7.73,3.72,94.1,4.605897980871413
598264,Matt Barnes,4.01,1.24,16.24,4.43,42.2,2.225829383886256
642232,Ryan Yarbrough,4.01,0.95,6.86,1.27,85.1,3.267508813160987
641745,Brad Keller,4.01,1.35,6.41,3.76,139.0,4.193165467625899
606131,Luis Perdomo,4.02,1.19,6.89,2.3,47.0,3.2138297872340424
474463,Brett Anderson,4.04,1.27,4.54,2.48,127.0,4.504330708661417
641835,Tim Mayza,4.05,1.23,10.35,4.05,40.0,3.825
628317,Kenta Maeda,4.07,1.1,9.43,3.04,112.2,4.0323529411764705
593334,Domingo Germán,4.08,1.11,9.93,2.23,97.0,4.232474226804124
595014,Blake Treinen,4.09,1.57,9.0,5.93,44.0,4.309090909090909
592789,Noah Syndergaard,4.1,1.24,9.2,2.49,134.0,3.291791044776119
592791,Jameson Taillon,4.1,1.13,7.23,1.93,37.1,3.581266846361186
502043,Kyle Gibson,4.1,1.27,9.13,2.55,116.1,3.761541774332472
543022,Tyler Chatwood,4.11,1.49,7.33,4.83,50.1,4.946407185628742
571670,Dylan Floro,4.11,1.29,7.71,2.57,35.0,3.407142857142857
664192,Joey Lucchesi,4.12,1.18,8.65,2.83,111.1,3.807065706570657
593958,Eduardo Rodriguez,4.13,1.3,9.16,3.08,128.2,4.062636505460218
502748,Brad Peacock,4.13,1.15,9.42,2.65,85.0,3.926470588235294
643230,Steven Brault,4.15,1.57,7.86,4.75,60.2,4.279568106312292
458006,Matt Albers,4.17,1.15,9.53,2.98,45.1,3.460421286031042
656427,Jack Flaherty,4.17,1.2,10.31,2.99,114.1,4.245530236634531
605151,Archie Bradley,4.18,1.61,12.17,5.13,47.1,2.980148619957537
488768,Andrew Cashner,4.18,1.26,6.39,2.68,114.0,4.33421052631579
453172,Jared Hughes,4.19,1.14,6.28,3.14,43.0,4.615116279069767
594835,Marco Gonzales,4.21,1.31,6.62,2.21,134.2,3.7684798807749624
608331,Max Fried,4.21,1.41,8.92,2.81,109.0,3.893119266055046
453284,Blake Parker,4.21,1.38,8.42,3.96,36.1,5.116759002770083
641154,Pablo López,4.23,1.12,8.57,2.11,76.2,3.30748031496063
605397,Joe Musgrove,4.23,1.2,7.71,2.15,121.1,3.868414533443435
593140,Michael Feliz,4.24,1.21,10.06,3.97,34.0,3.7676470588235293
475054,Chaz Roe,4.24,1.68,11.12,6.35,34.0,3.9441176470588233
543699,Tanner Roark,4.24,1.42,8.81,3.1,110.1,3.87661217075386
519242,Chris Sale,4.26,1.1,13.19,2.44,129.0,3.04922480620155
622259,Trey Wingenter,4.26,1.13,12.55,4.26,38.0,3.15
502190,Mike Leake,4.27,1.26,6.57,1.25,137.0,4.573357664233576
605483,Blake Snell,4.28,1.25,12.12,3.12,101.0,3.2985148514851486
572140,Tyler Skaggs,4.29,1.27,8.81,3.16,79.2,3.718181818181818
501381,Michael Pineda,4.3,1.18,8.11,1.78,111.0,4.050900900900901
628452,Raisel Iglesias,4.3,1.35,11.74,3.72,46.0,4.323913043478261
673633,Yoshihisa Hirano,4.31,1.44,10.66,4.31,39.2,3.201020408163265
444468,Héctor Rondón,4.31,1.34,7.71,3.63,39.2,4.297959183673469
571927,Steven Matz,4.32,1.38,8.37,2.79,100.0,4.6899999999999995
600917,José Leclerc,4.34,1.26,13.59,4.72,47.2,3.0652542372881353
518715,Cory Gearrin,4.37,1.57,9.0,4.63,35.0,3.807142857142857
527048,Martín Pérez,4.38,1.4,7.86,3.73,111.0,4.050900900900901
543548,Tommy Milone,4.39,1.1,8.36,1.92,65.2,4.913803680981595
641482,Nestor Cortes,4.39,1.34,8.78,3.29,41.0,4.832926829268293
592826,Vince Velasquez,4.4,1.37,10.67,3.64,71.2,5.270786516853932
605155,Colten Brewer,4.4,1.78,8.6,6.0,45.0,4.394444444444444
606965,Chris Devenski,4.4,1.3,9.96,3.26,47.0,4.235106382978723
605177,Andrew Chafin,4.42,1.28,11.05,3.19,36.2,3.5367403314917127
445926,Jesse Chavez,4.42,1.28,8.47,2.7,73.1,4.299110807113543
518633,Danny Duffy,4.42,1.37,8.0,3.2,95.2,4.484033613445378
543278,Blaine Hardy,4.43,1.01,5.7,2.32,42.2,5.732938388625592
518489,Ryan Brasier,4.46,1.21,8.03,2.68,40.1,4.521571072319202
506433,Yu Darvish,4.46,1.22,10.49,3.79,121.0,4.447520661157025
425794,Adam Wainwright,4.47,1.4,8.53,3.64,108.2,4.028003696857671
500779,Jose Quintana,4.47,1.36,7.56,2.7,116.2,4.045008605851979
670950,Trevor Richards,4.5,1.38,8.28,4.1,112.0,4.5339285714285715
453562,Jake Arrieta,4.51,1.46,6.91,3.42,123.2,4.757142857142857
641778,Eric Lauer,4.52,1.39,7.31,2.8,99.2,3.895967741935484
518876,Merrill Kelly,4.52,1.28,7.18,2.37,125.1,4.524900079936051
593833,Wander Suero,4.53,1.23,10.33,3.08,49.2,2.926422764227642
518617,Jake Diekman,4.53,1.33,13.4,4.95,43.2,2.710185185185185
571710,Mychal Givens,4.54,1.22,12.31,4.1,41.2,4.921844660194175
645261,Sandy Alcantara,4.54,1.48,6.51,4.39,123.0,4.857317073170732
518813,Greg Holland,4.54,1.4,10.69,5.88,33.2,4.686144578313253
621107,Zach Eflin,4.59,1.4,7.44,2.61,113.2,4.6606007067137805
502026,Jeremy Jeffress,4.64,1.34,8.86,3.16,42.2,3.766113744075829
598286,Nick Ramirez,4.64,1.3,8.43,3.61,52.1,4.474376199616122
465657,Joakim Soria,4.65,1.09,9.83,2.5,50.1,3.090119760479042
570240,Félix Peña,4.66,1.2,9.6,3.23,94.2,4.296496815286624
607200,Erick Fedde,4.67,1.46,5.0,4.17,54.0,5.353703703703704
596057,Daniel Norris,4.67,1.4,7.66,2.34,111.2,4.3280575539568344
608566,Germán Márquez,4.68,1.19,9.0,1.8,150.0,3.6566666666666667
543483,Matt Magill,4.68,1.56,11.3,4.68,32.2,4.205900621118012
570632,José Ureña,4.7,1.45,6.15,2.77,74.2,4.457277628032345
457915,Javy Guerra,4.7,1.3,7.36,3.07,44.0,3.7181818181818183
554430,Zack Wheeler,4.71,1.26,9.92,2.46,124.1,3.544842868654311
607229,Robert Gsellman,4.71,1.38,8.95,3.3,57.1,3.850525394045534
572020,James Paxton,4.72,1.51,11.74,3.51,89.2,4.181390134529147
657624,Josh James,4.73,1.31,14.03,5.44,51.1,3.874070450097847
622446,Jefry Rodriguez,4.74,1.47,6.6,3.92,43.2,4.492592592592592
656288,Griffin Canning,4.76,1.2,9.76,2.95,79.1,4.262515802781289
592866,Trevor Williams,4.77,1.31,7.61,2.03,88.2,4.34047619047619
547888,Masahiro Tanaka,4.78,1.28,7.67,2.32,124.1,4.415108783239323
282332,CC Sabathia,4.78,1.37,8.17,2.99,90.1,5.791509433962265
642547,Freddy Peralta,4.79,1.39,11.36,3.15,71.1,4.232981715893108
621097,Jacob Waguespack,4.8,1.4,7.2,2.7,30.0,4.183333333333334
543208,Sam Gaviglio,4.8,1.18,8.05,1.95,69.1,4.6405933429811865
592644,Adam Plutko,4.83,1.15,5.33,1.33,54.0,6.020370370370371
596112,Robert Stephenson,4.84,1.19,11.89,3.83,44.2,3.828733031674208
596043,Daniel Mengden,4.85,1.42,6.63,4.04,55.2,4.436231884057971
572362,Robbie Erlin,4.87,1.55,9.74,2.66,40.2,3.4733830845771143
594027,Tyron Guerrero,4.91,1.55,9.08,7.12,36.2,5.3046961325966855
642152,Lou Trivino,4.91,1.53,8.5,4.72,47.2,4.209322033898305
642558,Ariel Jurado,4.92,1.43,6.7,2.83,86.0,4.417441860465116
641816,Tyler Mahle,4.93,1.32,9.32,2.29,102.1,4.129431929480901
641729,Joe Jiménez,4.93,1.29,12.64,3.64,42.0,4.34047619047619
622694,Elieser Hernández,4.93,1.25,9.63,2.82,38.1,5.0135170603674535
593974,Wandy Peralta,4.94,1.26,7.55,3.48,31.0,5.15
543766,Bryan Shaw,4.94,1.35,7.74,3.46,54.2,4.017158671586715
656685,Brett Martin,4.95,1.33,8.1,2.03,40.0,3.9749999999999996
612434,Miguel Castro,4.96,1.48,8.89,4.96,52.2,4.816666666666666
641838,Kevin McCarthy,4.96,1.65,3.86,3.86,32.2,4.7959627329192545
471911,Carlos Carrasco,4.98,1.31,10.94,1.52,65.0,4.026923076923077
605446,Dereck Rodríguez,4.99,1.39,6.16,3.38,61.1,5.032160392798691
595881,Tyler Beede,5.01,1.54,8.49,4.11,70.0,5.05
596001,Jakob Junis,5.03,1.41,8.57,3.2,132.1,4.671574564723694
641312,Shaun Anderson,5.06,1.49,6.39,3.13,74.2,4.52466307277628
643338,Chad Green,5.06,1.45,11.18,1.9,42.2,3.4343601895734595
542888,Shawn Armstrong,5.08,1.36,10.15,5.08,39.0,4.2525641025641026
571760,Andrew Heaney,5.09,1.37,10.57,3.72,46.0,4.584782608695652
521655,Wilmer Font,5.09,1.36,8.66,3.23,53.0,4.999056603773585
605538,Matt Wisler,5.09,1.42,10.95,2.55,35.1,3.7767806267806265
621242,Edwin Díaz,5.14,1.45,14.14,3.21,42.0,3.8642857142857143
608379,Michael Wacha,5.15,1.61,7.25,4.2,85.2,5.8377934272300465
543475,Jordan Lyles,5.15,1.44,9.69,3.61,87.1,4.585132032146958
453281,Wade LeBlanc,5.17,1.41,6.72,2.28,87.0,5.253448275862069
457918,J.A. Happ,5.19,1.34,7.33,2.3,109.1,5.148166819431714
607074,Carlos Rodón,5.19,1.44,11.94,4.41,34.2,3.4716374269005845
523260,Joe Kelly,5.2,1.54,11.15,3.96,36.1,3.7871191135734072
579328,Yusei Kikuchi,5.21,1.46,6.55,3.0,114.0,5.430701754385964
519008,T.J. McFarland,5.22,1.49,6.35,3.4,39.2,4.1959183673469385
467100,Iván Nova,5.23,1.44,5.8,2.29,125.2,5.0110223642172524
605164,Dylan Bundy,5.24,1.38,9.17,3.23,103.0,5.0917475728155335
642098,Glenn Sparkman,5.25,1.42,5.04,2.25,84.0,5.7214285714285715
504379,Juan Nicasio,5.26,1.65,8.24,4.12,39.1,4.019565217391304
622505,Victor Alcántara,5.31,1.46,5.08,3.0,39.0,5.688461538461539
472610,Luis García,5.31,1.63,7.44,4.89,42.1,6.5229216152019
592716,Adrian Sampson,5.32,1.45,7.14,1.99,108.1,5.111147086031452
456701,Homer Bailey,5.33,1.46,8.25,3.61,104.2,4.388003838771593
621381,Matt Strahm,5.42,1.29,9.23,1.91,89.2,4.7867713004484305
625643,Reynaldo López,5.43,1.46,8.47,3.33,124.1,4.890531829170024
601713,Nick Pivetta,5.45,1.43,7.88,3.13,77.2,5.468652849740932
663423,Trent Thornton,5.45,1.54,9.09,4.09,99.0,4.594444444444444
605156,Aaron Brooks,5.46,1.32,7.27,2.52,64.1,5.209282371294852
572703,Luke Bard,5.46,1.37,7.18,2.87,31.1,5.014951768488746
545064,Jairo Díaz,5.46,1.4,9.48,3.45,31.1,4.693408360128617
664199,Taylor Clarke,5.53,1.47,7.11,3.32,57.0,5.641228070175439
592165,Brandon Brennan,5.56,1.38,9.26,5.29,34.0,4.385294117647058
543883,Nick Vincent,5.58,1.43,8.8,2.35,30.2,4.971192052980133
502042,Chris Archer,5.58,1.44,10.27,4.51,101.2,5.580830039525692
664285,Framber Valdez,5.58,1.58,8.1,4.68,50.0,4.47
593679,Gabriel Ynoa,5.58,1.44,5.71,2.73,69.1,5.233936324167873
657053,Touki Toussaint,5.62,1.68,9.72,5.62,41.2,4.436407766990291
660761,José Suarez,5.66,1.52,9.36,3.92,41.1,5.850729927007299
663567,Peter Lambert,5.67,1.46,6.85,1.76,46.0,5.041304347826086
584171,Hector Velázquez,5.67,1.43,8.61,4.11,46.0,4.584782608695652
519141,Drew Pomeranz,5.68,1.61,10.66,4.17,77.2,5.028238341968912
605130,Scott Barlow,5.7,1.5,13.08,4.43,42.2,3.5528436018957343
543521,Collin McHugh,5.7,1.23,9.75,3.0,60.0,4.583333333333333
595191,Jerad Eickhoff,5.71,1.3,7.87,2.78,58.1,6.351376936316695
608717,Chris Stratton,5.73,1.58,7.54,3.32,59.2,4.771621621621621
519144,Rick Porcello,5.74,1.46,7.28,2.5,122.1,4.706101556101556
468504,Jhoulys Chacín,5.79,1.56,8.12,3.96,88.2,5.4629251700680275
502706,Derek Holland,5.79,1.47,9.26,4.5,70.0,5.75
592612,Josh Osich,5.8,1.19,6.92,1.79,40.1,6.092643391521197
503449,Wily Peralta,5.8,1.59,5.36,4.24,40.1,5.643765586034913
446372,Corey Kluber,5.8,1.65,9.59,3.79,35.2,3.746590909090909
542882,Matt Andriese,5.91,1.53,10.05,3.94,45.2,4.234070796460177
594840,Matt Grace,5.93,1.39,6.59,1.76,41.0,4.808536585365854
453385,Clayton Richard,5.96,1.57,4.37,3.57,45.1,5.965964523281596
592332,Kevin Gausman,5.97,1.45,9.56,2.99,75.1,3.9223035952063916
623381,Thomas Pannone,5.98,1.43,8.52,4.17,49.2,4.491463414634146
542960,Brad Brach,6.0,1.74,10.15,6.23,39.0,3.9705128205128206
571882,Derek Law,6.0,1.69,11.25,5.25,36.0,5.288888888888889
592717,Aaron Sanchez,6.07,1.69,7.91,4.71,112.2,4.7008021390374335
475115,Tyson Ross,6.11,1.67,6.37,4.58,35.1,5.856552706552707
518452,Chad Bettis,6.14,1.59,5.83,2.91,58.2,4.833848797250859
502239,Trevor Cahill,6.15,1.42,7.18,3.08,79.0,5.7069620253164555
542947,Richard Bleier,6.19,1.38,4.22,0.84,32.0,4.11875
605347,Jorge López,6.22,1.53,8.67,3.44,81.0,4.940123456790124
476451,Jeremy Hellickson,6.23,1.72,6.92,4.62,39.0,6.15
643327,Zack Godley,6.26,1.49,7.0,3.93,73.1,4.859986320109439
642545,Jaime Barria,6.28,1.47,8.79,2.72,43.0,4.824418604651163
622608,Antonio Senzatela,6.29,1.72,5.13,4.35,93.0,5.279032258064516
543557,Mike Montgomery,6.34,1.77,5.4,3.52,38.1,5.853412073490814
592314,Mike Foltynewicz,6.37,1.42,7.58,3.03,59.1,5.992639593908629
676606,Nick Margevicius,6.41,1.58,6.41,2.87,53.1,5.6170433145009415
433587,Félix Hernández,6.52,1.5,7.91,1.86,38.2,5.060994764397906
605280,Clay Holmes,6.54,1.61,9.66,5.4,31.2,4.464102564102564
642231,Jimmy Yacabonis,6.57,1.7,7.3,4.38,37.0,5.798648648648649
656546,Jeff Hoffman,6.57,1.57,9.39,3.99,38.1,5.1185039370078735
656547,Jonathan Holder,6.63,1.39,10.06,2.7,36.2,4.669337016574586
451584,Wade Davis,6.82,1.74,9.38,5.68,31.2,5.041025641025641
592767,Drew Smyly,6.85,1.69,9.09,5.18,64.1,6.706942277691108
544365,Manny Banuelos,6.9,1.84,8.28,5.91,45.2,6.734070796460177
456696,David Hernandez,6.92,1.56,11.54,3.69,39.0,3.15
592229,Dylan Covey,6.99,1.62,5.85,4.15,47.2,5.988983050847457
612672,Wei-Yin Chen,7.06,1.62,8.31,2.49,43.1,4.843735498839907
518774,Matt Harvey,7.09,1.54,5.88,4.37,59.2,6.1567567567567565
657024,Erik Swanson,7.15,1.36,7.38,1.85,39.0,6.457692307692307
519455,Jordan Zimmermann,7.23,1.64,6.14,2.73,66.0,4.665151515151515
543045,Adam Conley,7.23,1.63,7.87,3.4,42.1,5.002731591448931
605276,David Hess,7.31,1.57,7.68,3.47,72.2,7.097368421052631
