pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
686973,Louis Varland,0.29,1.03,12.19,2.61,31.0,1.3112903225806452
660271,Shohei Ohtani,0.82,0.82,9.98,2.78,55.0,2.3318181818181816
681293,Spencer Arrighetti,1.34,1.13,8.23,4.98,47.0,3.532978723404255
622608,Antonio Senzatela,1.36,0.85,7.09,2.45,33.0,3.18030303030303
650911,Cristopher Sánchez,1.47,1.12,10.78,1.82,79.1,1.8478508217446268
693645,Cam Schlittler,1.5,0.85,10.13,1.63,72.0,1.9833333333333332
690986,Kyle Harrison,1.57,1.03,10.63,2.44,51.2,2.34921875
607259,Nick Martinez,1.62,1.11,5.54,1.62,66.2,3.240634441087613
663969,Tyler Phillips,1.63,1.27,7.68,4.42,38.2,3.2547120418848166
694819,Jacob Misiorowski,1.65,0.79,13.69,2.41,71.0,1.6429577464788732
700669,Gordon Graceffo,1.8,0.9,4.2,3.3,30.0,4.616666666666666
676962,Ben Brown,1.92,0.93,9.23,2.61,51.2,2.2125
695505,Chase Burns,1.96,0.96,10.07,2.8,64.1,3.46201248049922
663436,Davis Martin,2.0,0.99,9.44,1.86,67.2,2.2422619047619046
676879,Aaron Ashby,2.0,1.28,12.75,4.5,36.0,2.1777777777777776
519242,Chris Sale,2.01,0.94,10.75,2.28,67.0,2.687313432835821
702056,Trey Yesavage,2.19,1.16,9.49,4.14,37.0,2.42027027027027
800048,Parker Messick,2.21,1.07,9.61,2.73,69.1,3.048697539797395
663554,Casey Mize,2.27,0.97,9.25,2.27,47.2,2.38728813559322
554430,Zack Wheeler,2.27,0.85,8.24,1.85,43.2,3.4277777777777776
593958,Eduardo Rodriguez,2.31,1.21,6.65,3.39,66.1,3.7854009077155824
605280,Clay Holmes,2.39,1.1,7.69,3.08,52.2,3.207471264367816
700712,Walbert Ureña,2.44,1.38,8.32,5.08,44.1,3.8756235827664396
663556,Shane McClanahan,2.45,1.02,8.67,3.11,55.0,2.731818181818182
680755,Braydon Fisher,2.48,0.95,9.09,3.31,32.2,3.025776397515528
693821,Bryce Elder,2.5,1.08,7.63,2.75,72.0,3.275
678906,Kai-Wei Teng,2.57,1.1,9.21,4.07,42.0,4.007142857142857
694477,Chad Patrick,2.6,1.22,6.6,3.6,45.0,3.4611111111111112
801139,Payton Tolle,2.61,0.9,10.02,2.4,41.1,2.66338199513382
656794,Sean Newcomb,2.62,1.08,8.13,2.36,34.1,2.5048387096774194
667755,José Soriano,2.65,1.15,9.84,3.91,71.1,3.360970464135021
695418,Brad Lord,2.68,1.0,7.54,1.7,37.0,3.4472972972972973
664141,JT Brubaker,2.7,1.3,6.6,4.5,30.0,3.6166666666666667
669373,Tarik Skubal,2.7,0.95,9.35,1.25,43.1,2.0827146171693736
607192,Tyler Glasnow,2.72,0.83,11.12,2.95,39.2,3.3030612244897957
677952,Braxton Ashcraft,2.77,1.03,9.76,2.05,74.2,2.880458221024259
676106,Emerson Hancock,2.78,1.01,8.77,2.09,64.2,3.5082554517133957
527048,Martín Pérez,2.79,1.06,7.32,3.14,51.2,4.0875
808967,Yoshinobu Yamamoto,2.86,1.0,8.96,1.95,69.1,3.4973227206946453
669372,J.T. Ginn,2.87,1.14,7.84,3.92,59.2,4.028378378378378
680736,Justin Wrobleski,2.87,1.01,5.74,2.01,62.2,3.37508038585209
694973,Paul Skenes,2.89,0.86,10.33,1.65,65.1,2.597004608294931
657746,Joe Ryan,2.94,0.93,9.79,1.96,64.1,2.432371294851794
813349,Connelly Early,2.95,1.16,8.41,3.25,61.0,4.281147540983606
681035,Christian Scott,2.97,1.38,11.27,4.75,30.1,2.6516611295681063
676974,Max Meyer,2.97,1.1,9.99,3.38,66.2,3.029154078549849
700241,Michael McGreevy,2.98,1.09,6.41,2.24,60.1,4.198252911813643
656302,Dylan Cease,3.05,1.21,13.35,3.77,62.0,2.488709677419355
543243,Sonny Gray,3.06,1.2,7.38,2.52,50.0,3.3899999999999997
668909,Gavin Williams,3.07,1.09,10.38,2.83,76.1,3.3208278580814716
592332,Kevin Gausman,3.13,1.09,8.61,1.57,69.0,2.889130434782609
650633,Michael King,3.18,1.13,8.6,3.84,68.0,3.664705882352941
663558,Jovani Morán,3.19,1.06,10.16,4.06,31.0,4.343548387096774
608331,Max Fried,3.21,1.01,7.3,2.77,61.2,2.6598039215686273
671737,Taj Bradley,3.21,1.21,10.45,3.38,56.0,3.3464285714285715
701542,Will Warren,3.22,1.2,9.79,2.66,64.1,3.274804992199688
608379,Michael Wacha,3.23,1.12,7.77,3.11,75.1,3.842410119840213
647336,Michael Soroka,3.25,1.2,8.85,2.07,61.0,2.7237704918032786
681190,Randy Vásquez,3.28,1.23,7.01,2.54,60.1,4.164975041597337
694738,Landen Roupp,3.3,1.18,10.2,3.3,60.0,2.6333333333333333
625643,Reynaldo López,3.31,1.33,7.9,4.08,35.1,4.973361823361824
687064,Brandon Young,3.35,1.37,6.91,3.56,43.0,4.312790697674418
656876,Drew Rasmussen,3.36,1.02,8.39,1.83,59.0,3.6584745762711863
624133,Ranger Suarez,3.38,1.16,8.74,2.91,58.2,3.0640893470790376
693433,Bryan Woo,3.44,0.96,8.66,1.78,70.2,2.9220797720797718
680694,Kyle Bradish,3.44,1.42,8.95,4.55,65.1,4.071658986175115
693686,Spencer Miles,3.47,1.16,8.42,2.97,36.1,3.343905817174515
663568,Stephen Kolek,3.48,0.94,5.52,1.74,31.0,4.1822580645161285
677960,Ryan Weathers,3.52,1.14,10.55,2.67,64.0,3.93125
677958,Kumar Rocker,3.54,1.32,7.07,4.02,56.0,4.078571428571428
642547,Freddy Peralta,3.55,1.3,9.27,3.82,66.0,3.9378787878787875
607625,Seth Lugo,3.55,1.35,7.61,2.92,71.0,3.1640845070422534
676282,Joey Cantillo,3.57,1.4,8.07,4.81,58.0,4.529310344827586
643377,Griffin Jax,3.6,1.4,8.1,4.5,30.0,4.583333333333333
605540,Brandon Woodruff,3.6,1.03,7.5,2.1,30.0,3.9166666666666665
676917,Cade Cavalli,3.62,1.41,10.26,3.17,59.2,2.575675675675676
571578,Patrick Corbin,3.65,1.36,6.57,2.55,49.1,3.8628309572301425
669302,Logan Gilbert,3.69,1.11,9.09,2.11,68.1,3.928267254038179
672456,Keider Montero,3.69,1.0,6.34,2.21,61.0,3.969672131147541
680732,Sean Burke,3.72,1.13,8.27,2.48,65.1,3.1346390168970815
656492,Foster Griffin,3.76,1.15,8.73,2.82,67.0,4.672388059701492
669387,Carmen Mlodzinski,3.76,1.42,7.53,3.27,55.0,3.2772727272727273
641743,Anthony Kay,3.77,1.4,6.59,3.77,57.1,4.761208406304728
669923,George Kirby,3.77,1.22,7.18,2.07,74.0,3.474324324324324
594798,Jacob deGrom,3.77,1.01,10.56,1.81,59.2,4.247972972972973
663567,Peter Lambert,3.77,1.21,8.54,4.17,45.1,3.2165188470066517
675911,Spencer Strider,3.77,1.26,11.61,4.94,31.0,4.730645161290322
669947,Jesse Scholtens,3.82,1.27,7.17,2.63,37.2,5.219892473118279
671096,Andrew Abbott,3.88,1.42,6.03,3.88,62.2,4.9827974276527325
801403,Chase Dollander,3.89,1.3,9.61,3.68,44.0,4.013636363636364
670970,Adrian Morejon,3.9,1.07,10.5,1.8,30.0,2.283333333333333
543135,Nathan Eovaldi,3.93,1.11,8.78,2.1,68.2,4.367008797653959
656550,Grant Holmes,3.95,1.33,8.37,3.95,57.0,5.114912280701754
669022,MacKenzie Gore,3.96,1.19,9.54,3.96,61.1,3.6246317512274957
665795,Edward Cabrera,4.0,1.35,7.83,3.33,54.0,4.446296296296296
608372,Tomoyuki Sugano,4.01,1.25,4.78,2.47,58.1,5.370309810671256
623454,Drew Anderson,4.03,1.26,10.89,3.79,38.0,3.7026315789473685
668964,Tobias Myers,4.05,1.08,7.02,1.89,33.1,4.569939577039275
676760,Ron Marinaccio,4.06,1.26,7.26,2.61,31.0,4.0854838709677415
605488,Jeffrey Springs,4.07,1.19,7.73,2.71,66.1,4.693116490166415
663460,Kris Bubic,4.11,1.23,9.12,4.65,50.1,3.708882235528942
