pitcher_id,pitcher_name,era,whip,k_per_9,bb_per_9,ip,fip_computed
595465,Dan Winkler,2.75,1.25,9.25,5.5,36.0,4.372222222222222
453286,Max Scherzer,2.76,0.89,11.92,2.27,111.0,3.366216216216216
664062,Tony Gonsolin,2.78,1.46,10.6,6.56,35.2,4.456818181818182
572955,Pierce Johnson,2.78,1.26,12.11,4.54,35.2,3.064772727272727
617228,Hirokazu Sawamura,2.79,1.29,10.47,4.66,38.2,5.427486910994764
622098,Drew Smith,2.8,1.08,8.66,3.57,35.1,5.0018518518518515
642207,Devin Williams,2.8,1.27,14.01,5.35,35.1,3.2924501424501424
656420,J.P. Feyereisen,2.81,1.22,8.21,5.62,41.2,4.460679611650486
606424,Jarlín García,2.84,0.84,10.89,2.84,38.0,3.386842105263158
607644,John Means,2.84,0.87,8.02,1.52,88.2,4.374489795918367
670280,David Bednar,2.85,1.12,10.98,3.29,41.0,3.39390243902439
664299,Cristian Javier,2.86,1.09,11.33,4.46,78.2,3.7765984654731457
501625,Jose Alvarez,2.87,1.06,6.21,2.39,37.2,3.25752688172043
502043,Kyle Gibson,2.87,1.18,7.49,3.27,113.0,3.610176991150442
605513,Spencer Turnbull,2.88,0.98,7.92,2.16,50.0,2.63
650895,Diego Castillo,2.89,0.99,11.81,2.41,37.1,3.419541778975741
445276,Kenley Jansen,2.9,1.34,10.71,6.25,40.1,3.4991271820448877
608638,JT Chargois,2.9,0.94,8.71,1.74,31.0,2.6338709677419354
656427,Jack Flaherty,2.9,1.03,9.73,2.9,62.0,3.4241935483870964
489119,Wade Miley,2.92,1.23,6.95,2.84,114.0,3.579824561403509
676979,Garrett Crochet,2.93,1.4,11.74,4.99,30.2,2.6201986754966886
476595,Lucas Luetge,2.94,1.14,10.1,1.47,49.0,2.7214285714285715
605397,Joe Musgrove,2.94,0.98,10.37,2.24,116.1,3.046640826873385
642397,Gregory Soto,2.95,1.38,11.18,5.7,42.2,3.789810426540284
640455,Sean Manaea,3.01,1.14,10.05,2.13,122.2,3.1090834697217673
664285,Framber Valdez,3.01,1.3,8.29,4.14,71.2,3.9646067415730335
660623,Huascar Ynoa,3.02,1.05,10.07,2.22,44.2,3.6929864253393663
641154,Pablo López,3.03,1.09,9.89,2.23,101.0,2.9816831683168314
446372,Corey Kluber,3.04,1.2,9.28,3.88,53.1,3.6019774011299432
660271,Shohei Ohtani,3.04,1.13,11.25,4.05,80.0,3.1374999999999997
608718,Brent Suter,3.04,1.35,8.76,3.04,50.1,3.7687624750499
592662,Robbie Ray,3.04,1.06,11.41,2.28,118.1,3.9035986452159186
542585,José Cisnero,3.05,1.29,10.35,4.47,44.1,3.51281179138322
614179,José Ruiz,3.05,1.16,9.15,3.48,41.1,3.855596107055961
572193,Ryan Tepera,3.07,0.86,10.23,2.66,44.0,2.9454545454545453
433589,Yusmeiro Petit,3.08,1.08,4.44,1.37,52.2,4.107854406130268
502179,Paolo Espino,3.08,1.04,6.75,1.61,61.1,4.099263502454992
543101,Anthony DeSclafani,3.1,1.04,8.34,2.36,122.0,3.5762295081967213
519326,Hunter Strickland,3.11,1.3,8.12,3.58,37.2,4.6284946236559135
543037,Gerrit Cole,3.11,0.99,12.15,1.93,130.1,2.788739431206764
608717,Chris Stratton,3.13,1.37,8.89,3.95,54.2,3.924907749077491
628452,Raisel Iglesias,3.14,0.88,13.5,1.48,48.2,3.046265560165975
543507,Trevor May,3.15,1.25,11.93,3.15,40.0,3.5
677651,Luis Garcia,3.19,1.08,10.69,2.81,96.0,3.2020833333333334
641394,Jake Brentz,3.2,1.22,10.6,5.4,45.0,4.038888888888889
640448,Kyle Finnegan,3.21,1.45,9.86,4.5,42.0,3.697619047619048
657031,Josh Taylor,3.22,1.35,11.39,3.96,36.1,2.291274238227147
621121,Lance McCullers Jr.,3.23,1.22,10.6,4.42,97.2,3.201440329218107
643338,Chad Green,3.23,0.85,10.02,2.04,53.0,3.319811320754717
621076,James Kaprielian,3.24,1.16,9.83,3.36,72.1,4.065395284327323
544727,Jeurys Familia,3.25,1.39,11.25,4.25,36.0,3.511111111111111
518617,Jake Diekman,3.26,1.37,12.34,5.12,38.2,4.144764397905759
547943,Hyun Jin Ryu,3.26,1.14,7.29,1.94,116.0,3.7448275862068963
592717,Aaron Sanchez,3.26,1.22,7.42,2.97,30.1,3.3493355481727574
669456,Shane Bieber,3.28,1.25,12.9,3.28,90.2,2.950443458980044
543766,Bryan Shaw,3.28,1.46,10.22,5.59,46.2,4.427056277056277
605135,Chris Bassitt,3.28,1.06,9.13,2.17,137.0,3.266788321167883
622503,Nabil Crismatt,3.29,1.39,7.74,2.8,54.2,3.7957564575645755
608335,Kyle Funkhouser,3.29,1.27,8.12,4.17,41.0,3.6865853658536585
645261,Sandy Alcantara,3.29,1.15,7.88,2.72,125.2,3.5493610223642174
547942,Kwang Hyun Kim,3.31,1.21,6.93,3.0,87.0,4.104022988505747
650644,Aaron Civale,3.32,1.06,7.0,2.12,97.2,4.1685185185185185
643316,Paul Fry,3.35,1.12,12.5,4.24,40.1,1.7784289276807979
573124,Taylor Rogers,3.35,1.14,13.17,1.79,40.1,2.1026184538653365
612434,Miguel Castro,3.35,1.38,9.66,5.72,45.2,4.632300884955752
657277,Logan Webb,3.36,1.19,9.4,2.96,67.0,3.0156716417910445
624647,Victor González,3.38,1.5,8.72,5.06,32.0,3.7125
663776,Patrick Sandoval,3.38,1.15,10.13,3.72,77.1,3.8244487678339816
519293,Will Smith,3.38,1.1,10.97,2.53,42.2,3.078909952606635
664353,José Urquidy,3.38,0.96,7.68,1.51,77.1,3.9671206225680935
477132,Clayton Kershaw,3.39,0.98,10.75,1.61,106.1,2.8860980207351554
641941,Emilio Pagán,3.4,1.13,10.63,2.76,42.1,3.8625890736342043
622251,Josh Staumont,3.4,1.24,9.98,4.31,39.2,3.6857142857142855
663554,Casey Mize,3.41,1.11,7.05,2.43,111.0,4.267117117117117
607231,John Gant,3.42,1.57,6.6,6.6,76.1,4.91084099868594
605488,Jeffrey Springs,3.43,1.1,12.69,2.82,44.2,3.896606334841629
489265,Sergio Romo,3.43,0.99,8.92,2.52,39.1,2.6640664961636826
571510,Matthew Boyd,3.44,1.2,7.13,2.42,70.2,3.4776353276353276
650382,Darwinzon Hernández,3.44,1.5,12.18,6.88,34.0,4.267647058823529
641793,Zack Littell,3.44,1.32,6.62,4.24,34.0,4.238235294117647
660761,José Suarez,3.45,1.22,8.32,3.65,44.1,4.2837868480725625
621244,José Berríos,3.48,1.04,9.32,2.37,121.2,3.3645214521452145
506433,Yu Darvish,3.48,1.02,10.5,2.15,121.2,3.5625412541254127
664126,Pete Fairbanks,3.48,1.32,10.74,4.35,31.0,3.053225806451613
650828,Edgar Santana,3.48,1.1,7.55,2.03,31.0,4.666129032258064
608344,Cole Irvin,3.5,1.18,6.57,1.61,123.1,3.2799756295694555
543272,Brad Hand,3.5,1.17,8.66,3.71,43.2,3.960185185185185
425794,Adam Wainwright,3.51,1.11,8.52,2.44,125.2,3.7250798722044727
650893,Génesis Cabrera,3.52,1.39,10.37,5.67,46.0,3.302173913043478
667463,John King,3.52,1.15,7.83,2.35,46.0,3.041304347826087
628711,Julio Urías,3.54,1.06,9.53,1.8,124.2,3.407648953301127
595928,John Curtiss,3.54,1.18,9.07,2.21,40.2,3.4733830845771143
666120,Ian Anderson,3.56,1.25,9.19,3.66,96.0,3.5458333333333334
608566,Germán Márquez,3.58,1.18,9.23,3.31,130.2,3.2959293394777265
554340,Yimi García,3.62,1.21,8.68,3.13,37.1,4.362938005390836
592351,Jon Gray,3.62,1.23,8.19,3.71,104.1,4.187463976945245
456034,David Price,3.63,1.48,8.26,2.82,44.2,3.715610859728507
503449,Wily Peralta,3.64,1.12,5.14,3.43,42.0,5.316666666666666
677960,Ryan Weathers,3.65,1.25,6.48,3.24,66.2,4.947583081570997
425844,Zack Greinke,3.65,1.16,6.68,1.93,130.2,4.501766513056836
615698,Cal Quantrill,3.66,1.31,6.29,2.97,78.2,4.0707161125319695
659275,Dinelson Lamet,3.67,1.4,9.96,2.88,34.1,3.4139296187683286
608337,Lucas Giolito,3.67,1.13,10.3,2.81,125.0,3.774
605288,Adrian Houser,3.69,1.36,7.0,3.96,97.2,4.3845679012345675
596295,Austin Gomber,3.69,1.05,8.57,2.59,90.1,3.9824084350721423
543294,Kyle Hendricks,3.71,1.27,6.58,1.82,128.2,4.522854914196568
641816,Tyler Mahle,3.71,1.23,10.72,3.47,111.2,3.7884892086330932
543135,Nathan Eovaldi,3.71,1.19,8.9,1.63,121.1,2.464616019818332
500610,Deolis Guerra,3.72,0.98,7.68,2.56,38.2,3.307068062827225
650633,Michael King,3.72,1.39,8.75,3.91,48.1,3.8568607068607066
450203,Charlie Morton,3.72,1.15,10.47,3.26,116.0,3.1413793103448273
670950,Trevor Richards,3.72,1.09,12.34,3.26,38.2,3.8568062827225127
656685,Brett Martin,3.73,1.37,6.15,2.63,41.0,3.930487804878049
664199,Taylor Clarke,3.74,1.28,8.55,2.41,33.2,3.2102409638554215
675916,James Karinchak,3.74,1.18,13.8,5.32,45.2,3.857964601769911
643290,Justin Dunn,3.75,1.31,8.76,5.19,50.1,4.487325349301397
656756,Jordan Montgomery,3.78,1.19,9.03,2.79,109.2,3.497985347985348
641778,Eric Lauer,3.78,1.29,8.95,3.64,64.1,4.600858034321373
641835,Tim Mayza,3.78,1.08,8.91,2.16,33.1,2.6666163141993957
608648,Tyler Duffey,3.79,1.39,7.36,4.91,40.1,4.122568578553616
621242,Edwin Díaz,3.8,1.2,13.29,3.8,42.2,1.7518957345971564
518553,Steve Cishek,3.8,1.58,8.6,5.8,45.0,3.4611111111111112
592836,Taijuan Walker,3.81,1.21,8.91,3.29,104.0,3.6403846153846153
623167,Chris Flexen,3.81,1.25,5.71,1.82,108.2,3.686044362292052
547973,Aroldis Chapman,3.82,1.35,15.53,6.45,37.2,3.9295698924731184
502171,Alex Cobb,3.82,1.26,9.73,3.01,77.2,2.4893782383419687
622072,Alex Wood,3.83,1.19,9.58,2.83,98.2,3.547148676171079
456501,Johnny Cueto,3.84,1.25,7.88,1.83,93.2,3.8152360515021457
474463,Brett Anderson,3.86,1.3,5.43,2.57,63.0,4.451587301587302
542947,Richard Bleier,3.86,0.98,6.81,0.68,39.2,3.1755102040816325
605242,Michael Fulmer,3.86,1.26,9.86,2.36,42.0,3.6023809523809525
493603,Adam Ottavino,3.86,1.38,10.5,4.93,42.0,2.4595238095238097
501381,Michael Pineda,3.86,1.19,7.96,1.99,72.1,4.204091539528433
622253,Dillon Tate,3.89,1.16,7.98,3.27,44.0,3.65
641401,Connor Brogdon,3.89,1.2,7.78,3.24,41.2,4.072330097087378
605538,Matt Wisler,3.89,1.06,11.66,2.16,41.2,3.15
573204,Caleb Thielbar,3.89,1.19,11.9,2.75,39.1,3.0732736572890023
669330,Tyler Wells,3.92,0.94,11.34,1.85,43.2,3.636111111111111
663556,Shane McClanahan,3.93,1.31,10.65,3.17,71.0,3.4880281690140844
656945,Tanner Scott,3.95,1.49,12.95,6.8,41.0,3.174390243902439
542914,Anthony Bass,3.98,1.23,8.41,3.98,40.2,4.866417910447761
656548,Jordan Holloway,4.0,1.36,9.0,6.5,36.0,4.4
605452,Joe Ross,4.0,1.22,9.31,2.89,96.2,4.19989604989605
579328,Yusei Kikuchi,4.01,1.16,9.76,2.99,114.1,4.368229623137599
669302,Logan Gilbert,4.04,1.06,10.54,2.02,62.1,2.940660225442834
592773,Ryne Stanek,4.06,1.33,11.17,5.68,44.1,4.3291383219954644
650556,Bryan Abreu,4.08,1.33,8.92,4.33,35.1,3.7198005698005696
593423,Frankie Montas,4.08,1.25,9.98,2.5,119.0,3.511344537815126
448179,Rich Hill,4.1,1.18,8.2,3.33,105.1,4.415461465271171
592791,Jameson Taillon,4.11,1.24,8.76,2.77,100.2,4.197904191616766
656876,Drew Rasmussen,4.11,1.26,12.34,4.11,35.0,3.2642857142857142
656302,Dylan Cease,4.14,1.3,11.43,3.64,108.2,3.381053604436229
676596,Josh Fleming,4.15,1.19,5.57,2.4,82.1,4.294945188794154
570488,Phillips Valdez,4.15,1.29,8.9,4.45,30.1,3.5154485049833886
453281,Wade LeBlanc,4.17,1.54,5.93,2.85,41.0,4.6865853658536585
622092,Kyle Zimmer,4.17,1.27,8.78,4.61,41.0,4.320731707317073
621107,Zach Eflin,4.17,1.25,8.43,1.36,105.2,3.5777566539923953
664948,Anthony Misiewicz,4.19,1.27,9.78,2.33,38.2,3.437958115183246
448281,Sean Doolittle,4.19,1.57,9.44,4.46,34.1,4.440322580645161
641540,Dane Dunning,4.2,1.41,9.0,3.1,90.0,3.4833333333333334
622491,Luis Castillo,4.22,1.4,8.95,3.92,121.2,3.7523102310231025
668676,Zach Plesac,4.26,1.1,5.83,1.79,80.1,4.723033707865168
543243,Sonny Gray,4.26,1.38,11.37,3.43,76.0,3.65
672715,Luis Patiño,4.26,1.17,10.23,2.84,31.2,3.4705128205128206
621237,José Alvarado,4.3,1.67,11.95,8.36,37.2,4.6822580645161285
605400,Aaron Nola,4.3,1.15,10.76,1.85,121.1,3.3068951279933936
543606,Jake Odorizzi,4.3,1.14,8.01,2.82,60.2,4.246345514950166
608331,Max Fried,4.32,1.34,9.23,3.14,91.2,3.7092105263157893
594577,Mike Mayers,4.34,1.45,11.9,3.59,47.2,4.166949152542372
518876,Merrill Kelly,4.38,1.23,7.72,2.09,129.1,3.7386909372579398
542881,Tyler Anderson,4.39,1.2,7.37,2.07,108.2,4.240573012939002
605200,Zach Davies,4.39,1.51,6.46,4.8,108.2,4.517837338262477
628317,Kenta Maeda,4.4,1.3,9.42,2.72,86.0,3.9290697674418604
592767,Drew Smyly,4.4,1.39,8.12,3.33,92.0,4.997826086956522
642203,Taylor Widener,4.42,1.42,8.84,3.93,36.2,5.3599447513812155
453268,Daniel Bard,4.43,1.57,11.6,4.43,42.2,3.5765402843601892
641771,Chad Kuhl,4.43,1.36,7.79,4.7,67.0,4.732089552238806
621368,Taylor Hearn,4.44,1.35,9.57,4.44,52.2,4.989080459770115
593334,Domingo Germán,4.45,1.16,8.81,2.32,97.0,4.242783505154639
468504,Jhoulys Chacín,4.46,1.38,6.94,3.96,36.1,5.089058171745152
664192,Joey Lucchesi,4.46,1.17,9.63,2.58,38.1,3.2287401574803147
664208,Phil Maton,4.46,1.35,13.61,4.25,42.1,2.7699524940617577
593576,Héctor Neris,4.46,1.35,11.06,4.25,42.1,4.266389548693587
664141,JT Brubaker,4.49,1.17,9.06,2.2,102.1,4.54079333986288
596133,Luke Weaver,4.5,1.2,8.55,2.93,40.0,4.175
572971,Dallas Keuchel,4.51,1.35,5.62,2.77,113.2,5.119964664310954
601713,Nick Pivetta,4.51,1.34,10.03,4.01,107.2,4.1947761194029844
607536,Kyle Freeland,4.52,1.48,6.71,2.77,61.2,4.914705882352941
669373,Tarik Skubal,4.53,1.32,10.0,3.33,105.1,5.1290675547098
621219,Alec Mills,4.55,1.42,6.68,2.84,63.1,4.053328050713153
527048,Martín Pérez,4.56,1.49,7.57,3.01,98.2,4.585845213849288
663423,Trent Thornton,4.58,1.4,9.61,3.2,39.1,5.400639386189258
642232,Ryan Yarbrough,4.58,1.18,7.42,1.66,114.0,4.106140350877193
622608,Antonio Senzatela,4.58,1.4,6.2,2.0,94.1,3.6813496280552602
663460,Kris Bubic,4.58,1.46,7.23,4.34,74.2,5.4411051212938
571927,Steven Matz,4.58,1.38,9.07,2.49,90.1,3.838124306326304
668678,Zac Gallen,4.61,1.36,10.96,4.29,56.2,3.9862989323843414
592761,Caleb Smith,4.61,1.32,10.29,4.5,84.0,4.685714285714286
453265,Tony Watson,4.64,1.18,6.82,3.82,33.0,4.08939393939394
664854,Ryan Helsley,4.64,1.43,8.23,5.06,42.2,3.9319905213270143
622250,Josh Sborz,4.66,1.45,11.29,4.91,36.2,4.061602209944751
607481,Aaron Bummer,4.67,1.44,12.72,5.45,34.2,2.886842105263158
517008,Alex Colomé,4.7,1.49,8.45,3.76,38.1,4.567322834645669
605280,Clay Holmes,4.7,1.36,9.2,5.11,44.0,3.6954545454545453
640470,Adbert Alzolay,4.73,1.13,9.16,2.6,93.1,5.190816326530612
548389,Ross Stripling,4.75,1.27,8.96,2.74,85.1,4.9713866039953
661269,Vladimir Gutierrez,4.75,1.43,6.23,4.15,60.2,5.741362126245847
518813,Greg Holland,4.75,1.39,9.5,4.32,41.2,5.310194174757282
608379,Michael Wacha,4.79,1.3,8.33,2.4,71.1,4.65492264416315
641302,Tyler Alexander,4.8,1.36,7.64,2.13,50.2,4.743625498007968
571521,Rex Brothers,4.81,1.25,13.73,4.81,39.1,4.019565217391304
608723,Austin Voth,4.81,1.3,8.79,3.56,43.0,4.498837209302326
669145,Bruce Zimmermann,4.83,1.47,7.99,3.02,59.2,5.008108108108108
621345,A.J. Minter,4.86,1.44,9.99,3.78,33.1,2.9687311178247735
518516,Madison Bumgarner,4.87,1.16,8.46,2.32,77.2,3.888341968911917
656546,Jeff Hoffman,4.88,1.65,8.25,6.0,48.0,4.941666666666666
663986,Trevor Stephan,4.89,1.57,10.8,4.63,35.0,6.007142857142857
670912,Johan Oviedo,4.91,1.57,7.36,5.34,62.1,4.9696457326892105
570663,Hansel Robles,4.91,1.39,8.8,4.91,44.0,4.6045454545454545
647315,Zach Pop,4.93,1.49,8.45,4.46,38.1,3.77992125984252
641927,Bailey Ober,4.94,1.27,9.7,2.66,47.1,4.912208067940552
672578,Carlos Hernández,4.98,1.51,11.01,5.77,34.1,3.7658357771260995
547001,Cody Poteet,4.99,1.34,9.39,4.7,30.2,5.6334437086092715
676051,Codi Heuer,4.99,1.39,8.85,2.27,39.2,3.583673469387755
452657,Jon Lester,5.02,1.59,6.09,3.46,75.1,5.3737017310252995
543475,Jordan Lyles,5.04,1.4,7.08,2.83,114.1,5.367353198948291
621249,Duane Underwood Jr.,5.04,1.54,8.3,3.42,55.1,4.093738656987296
607200,Erick Fedde,5.05,1.42,7.98,4.11,76.2,4.619816272965879
592866,Trevor Williams,5.06,1.53,9.36,3.38,58.2,4.42147766323024
663765,Jake Woodford,5.08,1.54,7.38,3.92,39.0,5.15
458708,Josh Tomlin,5.11,1.34,6.34,1.02,44.0,4.15
592390,Heath Hembree,5.12,1.06,14.66,3.96,38.2,4.249476439790576
663978,Chris Paddack,5.13,1.32,8.71,1.94,93.0,3.6768817204301074
663903,Brady Singer,5.13,1.55,9.44,3.8,87.2,3.505504587155963
572070,Garrett Richards,5.15,1.66,7.11,4.0,101.1,4.960089020771513
448855,Junior Guerra,5.16,1.57,6.95,6.15,45.1,4.812971175166297
596001,Jakob Junis,5.19,1.44,9.09,2.86,34.2,4.348830409356725
592644,Adam Plutko,5.19,1.52,6.75,3.98,52.0,6.226923076923077
608032,Carlos Estévez,5.2,1.4,9.17,3.22,36.1,4.341135734072022
663465,Kolby Allard,5.23,1.23,8.33,2.14,75.2,4.426595744680851
656232,Brandon Bielak,5.26,1.3,7.65,2.63,37.2,4.0639784946236555
571760,Andrew Heaney,5.27,1.31,10.82,2.97,94.0,3.9478723404255316
660896,Jorge Alcala,5.27,1.12,8.12,2.2,41.0,4.930487804878049
676840,Matt Peacock,5.27,1.58,5.4,2.9,68.1,5.205800293685757
593833,Wander Suero,5.29,1.27,8.63,2.51,32.1,4.894548286604361
501985,Mike Minor,5.31,1.25,8.69,2.66,125.1,4.077258193445243
640444,Wil Crowe,5.4,1.51,8.29,4.4,71.2,5.509550561797752
491624,César Valdez,5.4,1.58,9.08,2.7,36.2,3.4538674033149173
641755,Tyler Kinley,5.44,1.28,7.95,3.77,43.0,5.056976744186047
605483,Blake Snell,5.44,1.61,11.21,5.87,84.1,4.469857312722949
594835,Marco Gonzales,5.48,1.47,7.49,3.48,67.1,5.93688524590164
621295,Nick Wittgren,5.5,1.17,10.75,2.1,34.1,4.1177419354838705
592222,Alex Claudio,5.51,1.59,8.27,4.13,32.2,5.106521739130434
656849,David Peterson,5.54,1.4,9.32,3.92,66.2,4.539728096676737
641745,Brad Keller,5.55,1.67,7.7,4.31,108.2,4.554805914972274
666159,Matt Manning,5.59,1.45,4.66,3.03,38.2,4.8253926701570675
593958,Eduardo Rodriguez,5.6,1.41,10.93,2.53,99.2,3.3919354838709674
656288,Griffin Canning,5.6,1.48,8.9,4.02,62.2,5.4329581993569125
641743,Anthony Kay,5.61,1.66,10.43,4.81,33.2,5.168072289156626
621348,Sam Clay,5.66,1.66,6.43,3.6,35.0,4.407142857142857
608328,Chase De Jong,5.77,1.56,8.04,3.92,43.2,5.974074074074074
571578,Patrick Corbin,5.78,1.47,6.77,3.06,109.0,5.287614678899082
596057,Daniel Norris,5.79,1.42,9.88,3.62,37.1,3.554312668463612
669060,Bryse Wilson,5.88,1.69,6.15,3.21,33.2,5.589759036144578
429722,Ervin Santana,5.9,1.36,6.81,2.95,39.2,5.2673469387755105
592826,Vince Velasquez,5.95,1.48,9.37,4.96,81.2,5.440640394088669
641682,Ryan Hendrix,5.97,1.55,9.95,4.55,31.2,5.778205128205128
642092,Riley Smith,6.01,1.5,4.81,2.0,67.1,4.685022354694485
542882,Matt Andriese,6.03,1.77,9.16,2.65,37.1,4.443800539083558
446321,Ross Detwiler,6.03,1.39,11.09,3.38,37.1,4.605525606469002
592346,Chi Chi González,6.06,1.46,5.26,2.38,90.2,5.079046563192905
663474,Triston McKenzie,6.11,1.44,11.23,6.39,63.1,5.669809825673534
592314,Mike Foltynewicz,6.11,1.36,6.54,2.12,106.0,6.206603773584906
676684,Will Vest,6.17,1.6,6.94,4.63,35.0,3.892857142857143
605347,Jorge López,6.19,1.68,8.44,4.03,96.0,4.785416666666666
570632,José Ureña,6.19,1.65,5.85,4.16,80.0,5.1875
518774,Matt Harvey,6.2,1.54,6.87,2.58,94.1,4.138310308182784
453562,Jake Arrieta,6.2,1.66,7.93,4.25,78.1,5.80044814340589
593372,Carlos Martinez,6.23,1.37,6.23,3.94,82.1,4.343666260657734
622065,Alex Young,6.26,1.68,8.21,4.32,41.2,6.23252427184466
548384,Brooks Raley,6.39,1.45,11.9,3.48,31.0,3.343548387096774
519043,Matt Moore,6.46,1.65,7.83,4.3,46.0,5.9543478260869565
656954,Justus Sheffield,6.48,1.78,7.21,4.28,73.2,5.4587431693989075
502239,Trevor Cahill,6.57,1.51,7.78,3.41,37.0,3.960810810810811
605164,Dylan Bundy,6.66,1.41,8.48,3.27,74.1,5.336234817813765
607237,Amir Garrett,6.68,1.64,12.8,5.57,32.1,5.392990654205607
